experiment_id,sim_id,run_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_seconds,git_commit
exp_v1.0.1,sim_02,iter_0001,0,2025-05-29T22:08:41Z,2025-05-29T22:11:29Z,168.23,f7139850f47883b59217778e122f0a7143161c96
