Branch 1 | psi: 1.2400 | logL: -180.1228 | obj: 169.8054 | constraint_violation: 2.0568e-09
Branch 33 | psi: 1.5600 | logL: -177.5257 | obj: 167.4465 | constraint_violation: 4.8360e-07
Branch 34 | psi: 1.5700 | logL: -177.6647 | obj: 167.6229 | constraint_violation: 7.2022e-07
Branch 35 | psi: 1.5800 | logL: -177.7403 | obj: 167.8106 | constraint_violation: 2.6758e-06
Branch 36 | psi: 1.5900 | logL: -177.7181 | obj: 168.0099 | constraint_violation: 5.1077e-07
Branch 37 | psi: 1.6000 | logL: -178.1366 | obj: 168.2460 | constraint_violation: 1.4472e-07
Branch 38 | psi: 1.6100 | logL: -178.1061 | obj: 168.4881 | constraint_violation: 1.0227e-06
Branch 39 | psi: 1.6200 | logL: -178.4679 | obj: 168.7683 | constraint_violation: 9.5816e-07
Branch 40 | psi: 1.6300 | logL: -178.7820 | obj: 169.0624 | constraint_violation: 5.7406e-07
Branch 41 | psi: 1.6400 | logL: -178.9162 | obj: 169.3785 | constraint_violation: 9.2548e-07
Branch 42 | psi: 1.6500 | logL: -179.3358 | obj: 169.7282 | constraint_violation: 4.0991e-07
Branch 43 | psi: 1.6600 | logL: -179.5857 | obj: 170.0964 | constraint_violation: 5.7020e-07
Branch 44 | psi: 1.6700 | logL: -179.9909 | obj: 170.5069 | constraint_violation: 1.2639e-07
Branch 45 | psi: 1.6800 | logL: -180.2097 | obj: 170.9315 | constraint_violation: 2.6965e-07
Branch 46 | psi: 1.6900 | logL: -180.5387 | obj: 171.4040 | constraint_violation: 4.0679e-08
Branch 47 | psi: 1.7000 | logL: -181.0366 | obj: 171.9301 | constraint_violation: 4.3654e-09
Branch 48 | psi: 1.7100 | logL: -181.5522 | obj: 172.5095 | constraint_violation: 1.1196e-09
Branch 49 | psi: 1.7200 | logL: -182.1660 | obj: 173.1542 | constraint_violation: 5.3939e-10
Branch 50 | psi: 1.7300 | logL: -182.8563 | obj: 173.8772 | constraint_violation: 3.7938e-10
Branch 51 | psi: 1.7400 | logL: -183.6386 | obj: 174.6995 | constraint_violation: 9.3121e-10
Branch 52 | psi: 1.7500 | logL: -184.5415 | obj: 175.6527 | constraint_violation: 4.2399e-10
Branch 53 | psi: 1.7600 | logL: -185.7063 | obj: 176.7920 | constraint_violation: 5.7588e-09
