Branch 1 | psi: 1.2400 | logL: -178.2166 | obj: 146.4340 | constraint_violation: 6.2834e-09
Branch 2 | psi: 1.2500 | logL: -177.5078 | obj: 146.1459 | constraint_violation: 8.3114e-09
Branch 3 | psi: 1.2600 | logL: -178.4030 | obj: 145.8827 | constraint_violation: 8.2596e-09
Branch 4 | psi: 1.2700 | logL: -177.5378 | obj: 145.6124 | constraint_violation: 8.9893e-09
Branch 5 | psi: 1.2800 | logL: -176.9749 | obj: 145.3482 | constraint_violation: 1.4242e-09
Branch 6 | psi: 1.2900 | logL: -176.8075 | obj: 145.1046 | constraint_violation: 8.6922e-09
Branch 7 | psi: 1.3000 | logL: -176.6947 | obj: 144.8829 | constraint_violation: 1.7689e-09
Branch 8 | psi: 1.3100 | logL: -176.4909 | obj: 144.6702 | constraint_violation: 1.1156e-09
Branch 9 | psi: 1.3200 | logL: -176.3748 | obj: 144.4518 | constraint_violation: 3.0069e-09
Branch 10 | psi: 1.3300 | logL: -176.3833 | obj: 144.2574 | constraint_violation: 8.3323e-09
Branch 11 | psi: 1.3400 | logL: -175.9237 | obj: 144.0748 | constraint_violation: 1.5671e-09
Branch 12 | psi: 1.3500 | logL: -175.9483 | obj: 143.9051 | constraint_violation: 1.9245e-09
Branch 13 | psi: 1.3600 | logL: -175.9028 | obj: 143.7475 | constraint_violation: 1.2566e-09
Branch 14 | psi: 1.3700 | logL: -176.0158 | obj: 143.6068 | constraint_violation: 9.5922e-09
Branch 15 | psi: 1.3800 | logL: -175.5005 | obj: 143.4773 | constraint_violation: 1.9101e-09
Branch 16 | psi: 1.3900 | logL: -175.0232 | obj: 143.3654 | constraint_violation: 2.2686e-10
Branch 17 | psi: 1.4000 | logL: -176.0639 | obj: 143.2605 | constraint_violation: 7.3057e-10
Branch 18 | psi: 1.4100 | logL: -175.7713 | obj: 143.1767 | constraint_violation: 9.9234e-10
Branch 19 | psi: 1.4200 | logL: -174.7763 | obj: 143.1082 | constraint_violation: 1.1141e-09
Branch 20 | psi: 1.4300 | logL: -174.9343 | obj: 143.0482 | constraint_violation: 2.1830e-09
Branch 21 | psi: 1.4400 | logL: -174.5709 | obj: 143.0098 | constraint_violation: 2.8153e-10
Branch 22 | psi: 1.4500 | logL: -175.1248 | obj: 142.9815 | constraint_violation: 2.4239e-09
Branch 23 | psi: 1.4600 | logL: -174.9276 | obj: 142.9707 | constraint_violation: 3.3051e-10
Branch 24 | psi: 1.4700 | logL: -175.6883 | obj: 142.9732 | constraint_violation: 1.8541e-09
Branch 25 | psi: 1.4800 | logL: -175.5931 | obj: 142.9954 | constraint_violation: 6.0141e-10
Branch 26 | psi: 1.4900 | logL: -175.1529 | obj: 143.0339 | constraint_violation: 3.5396e-09
Branch 27 | psi: 1.5000 | logL: -175.0337 | obj: 143.0848 | constraint_violation: 1.9609e-09
Branch 28 | psi: 1.5100 | logL: -174.7339 | obj: 143.1548 | constraint_violation: 3.7378e-09
Branch 29 | psi: 1.5200 | logL: -174.7964 | obj: 143.2421 | constraint_violation: 1.7763e-10
Branch 30 | psi: 1.5300 | logL: -175.3549 | obj: 143.3413 | constraint_violation: 1.0159e-09
Branch 31 | psi: 1.5400 | logL: -175.5269 | obj: 143.4628 | constraint_violation: 3.8273e-09
Branch 32 | psi: 1.5500 | logL: -175.4705 | obj: 143.5970 | constraint_violation: 4.0415e-09
Branch 33 | psi: 1.5600 | logL: -175.3280 | obj: 143.7474 | constraint_violation: 6.3213e-10
Branch 34 | psi: 1.5700 | logL: -174.5387 | obj: 143.9207 | constraint_violation: 5.0031e-10
Branch 35 | psi: 1.5800 | logL: -175.6001 | obj: 144.1019 | constraint_violation: 2.9911e-10
Branch 36 | psi: 1.5900 | logL: -176.1521 | obj: 144.3123 | constraint_violation: 2.3504e-10
Branch 37 | psi: 1.6000 | logL: -176.1579 | obj: 144.5332 | constraint_violation: 8.6181e-10
Branch 38 | psi: 1.6100 | logL: -176.2695 | obj: 144.7813 | constraint_violation: 3.4135e-10
Branch 39 | psi: 1.6200 | logL: -176.2687 | obj: 145.0452 | constraint_violation: 3.8163e-10
Branch 40 | psi: 1.6300 | logL: -176.5333 | obj: 145.3340 | constraint_violation: 1.0036e-09
Branch 41 | psi: 1.6400 | logL: -176.7809 | obj: 145.6520 | constraint_violation: 7.0200e-10
Branch 42 | psi: 1.6500 | logL: -177.2820 | obj: 145.9930 | constraint_violation: 3.6695e-10
Branch 43 | psi: 1.6600 | logL: -177.5417 | obj: 146.3631 | constraint_violation: 1.5833e-10
Branch 44 | psi: 1.6700 | logL: -177.2557 | obj: 146.7679 | constraint_violation: 2.2387e-09
Branch 45 | psi: 1.6800 | logL: -178.9491 | obj: 147.2050 | constraint_violation: 3.2489e-10
Branch 46 | psi: 1.6900 | logL: -178.9003 | obj: 147.6879 | constraint_violation: 5.9642e-10
Branch 47 | psi: 1.7000 | logL: -179.4093 | obj: 148.2161 | constraint_violation: 6.9189e-07
Branch 48 | psi: 1.7100 | logL: -179.7121 | obj: 148.8045 | constraint_violation: 7.0633e-07
Branch 49 | psi: 1.7200 | logL: -180.2882 | obj: 149.4476 | constraint_violation: 4.3019e-06
Branch 50 | psi: 1.7300 | logL: -181.1925 | obj: 150.1792 | constraint_violation: 8.2378e-09
