Branch 1 | psi: 1.2400 | logL: -179.9939 | obj: 169.8131 | constraint_violation: 2.6744e-09
Branch 30 | psi: 1.5300 | logL: -177.1822 | obj: 167.0249 | constraint_violation: 4.1973e-06
Branch 31 | psi: 1.5400 | logL: -177.2905 | obj: 167.1483 | constraint_violation: 1.1534e-06
Branch 32 | psi: 1.5500 | logL: -177.3441 | obj: 167.2832 | constraint_violation: 7.5102e-08
Branch 33 | psi: 1.5600 | logL: -177.5030 | obj: 167.4422 | constraint_violation: 5.1426e-07
Branch 34 | psi: 1.5700 | logL: -177.6010 | obj: 167.6120 | constraint_violation: 7.1927e-07
Branch 35 | psi: 1.5800 | logL: -177.7899 | obj: 167.8119 | constraint_violation: 5.4630e-07
Branch 36 | psi: 1.5900 | logL: -177.7106 | obj: 168.0085 | constraint_violation: 8.0691e-07
Branch 37 | psi: 1.6000 | logL: -178.1172 | obj: 168.2450 | constraint_violation: 5.3706e-07
Branch 38 | psi: 1.6100 | logL: -177.9988 | obj: 168.5018 | constraint_violation: 6.2488e-07
Branch 39 | psi: 1.6200 | logL: -178.5223 | obj: 168.7671 | constraint_violation: 1.0147e-06
Branch 40 | psi: 1.6300 | logL: -178.7175 | obj: 169.0589 | constraint_violation: 2.3113e-07
Branch 41 | psi: 1.6400 | logL: -178.9652 | obj: 169.3802 | constraint_violation: 4.5182e-08
Branch 42 | psi: 1.6500 | logL: -179.3216 | obj: 169.7304 | constraint_violation: 1.1698e-07
Branch 43 | psi: 1.6600 | logL: -179.6634 | obj: 170.1067 | constraint_violation: 1.5614e-07
Branch 44 | psi: 1.6700 | logL: -180.0308 | obj: 170.5140 | constraint_violation: 1.7206e-08
Branch 45 | psi: 1.6800 | logL: -180.4246 | obj: 170.9531 | constraint_violation: 1.8825e-07
Branch 46 | psi: 1.6900 | logL: -180.5419 | obj: 171.4041 | constraint_violation: 4.0707e-08
Branch 47 | psi: 1.7000 | logL: -181.0415 | obj: 171.9302 | constraint_violation: 4.3560e-09
Branch 48 | psi: 1.7100 | logL: -181.5664 | obj: 172.5099 | constraint_violation: 1.1421e-09
Branch 49 | psi: 1.7200 | logL: -182.1661 | obj: 173.1540 | constraint_violation: 5.4283e-10
Branch 50 | psi: 1.7300 | logL: -182.8487 | obj: 173.8770 | constraint_violation: 9.5804e-10
Branch 51 | psi: 1.7400 | logL: -183.6381 | obj: 174.6996 | constraint_violation: 9.3196e-10
Branch 52 | psi: 1.7500 | logL: -184.5447 | obj: 175.6528 | constraint_violation: 9.8912e-09
Branch 53 | psi: 1.7600 | logL: -185.7123 | obj: 176.7919 | constraint_violation: 1.0682e-09
