Branch 1 | psi: 1.2400 | logL: -180.3000 | obj: 155.7513 | constraint_violation: 4.8366e-11
Branch 2 | psi: 1.2500 | logL: -180.0007 | obj: 155.4810 | constraint_violation: 6.6942e-10
Branch 3 | psi: 1.2600 | logL: -179.7332 | obj: 155.2223 | constraint_violation: 3.1445e-10
Branch 4 | psi: 1.2700 | logL: -179.4778 | obj: 154.9752 | constraint_violation: 6.3514e-10
Branch 5 | psi: 1.2800 | logL: -179.2763 | obj: 154.7399 | constraint_violation: 4.8644e-11
Branch 6 | psi: 1.2900 | logL: -178.9419 | obj: 154.5181 | constraint_violation: 8.7136e-10
Branch 7 | psi: 1.3000 | logL: -178.8341 | obj: 154.3034 | constraint_violation: 3.8421e-10
Branch 8 | psi: 1.3100 | logL: -178.5706 | obj: 154.1036 | constraint_violation: 1.5025e-09
Branch 9 | psi: 1.3200 | logL: -178.2857 | obj: 153.9144 | constraint_violation: 7.9928e-10
Branch 10 | psi: 1.3300 | logL: -178.1909 | obj: 153.7362 | constraint_violation: 3.4469e-10
Branch 11 | psi: 1.3400 | logL: -178.0297 | obj: 153.5723 | constraint_violation: 1.8788e-10
Branch 12 | psi: 1.3500 | logL: -177.8356 | obj: 153.4193 | constraint_violation: 1.0775e-09
Branch 13 | psi: 1.3600 | logL: -177.7198 | obj: 153.2815 | constraint_violation: 5.4056e-10
Branch 14 | psi: 1.3700 | logL: -177.5678 | obj: 153.1525 | constraint_violation: 7.3325e-10
Branch 15 | psi: 1.3800 | logL: -177.4977 | obj: 153.0353 | constraint_violation: 5.6398e-10
Branch 16 | psi: 1.3900 | logL: -177.3461 | obj: 152.9332 | constraint_violation: 1.4485e-10
Branch 17 | psi: 1.4000 | logL: -177.3248 | obj: 152.8435 | constraint_violation: 4.5489e-10
Branch 18 | psi: 1.4100 | logL: -177.1548 | obj: 152.7675 | constraint_violation: 2.0376e-09
Branch 19 | psi: 1.4200 | logL: -177.0439 | obj: 152.7054 | constraint_violation: 5.0917e-10
Branch 20 | psi: 1.4300 | logL: -177.0023 | obj: 152.6549 | constraint_violation: 3.2204e-10
Branch 21 | psi: 1.4400 | logL: -176.9574 | obj: 152.6182 | constraint_violation: 1.6761e-10
Branch 22 | psi: 1.4500 | logL: -177.0068 | obj: 152.5961 | constraint_violation: 1.0508e-10
Branch 23 | psi: 1.4600 | logL: -177.0062 | obj: 152.5870 | constraint_violation: 1.2265e-10
Branch 24 | psi: 1.4700 | logL: -176.9294 | obj: 152.5913 | constraint_violation: 3.7592e-11
Branch 25 | psi: 1.4800 | logL: -176.9427 | obj: 152.6097 | constraint_violation: 4.4082e-10
Branch 26 | psi: 1.4900 | logL: -176.9256 | obj: 152.6433 | constraint_violation: 2.6340e-10
Branch 27 | psi: 1.5000 | logL: -177.0297 | obj: 152.6904 | constraint_violation: 4.6140e-10
Branch 28 | psi: 1.5100 | logL: -176.9676 | obj: 152.7529 | constraint_violation: 1.0330e-09
Branch 29 | psi: 1.5200 | logL: -177.0156 | obj: 152.8294 | constraint_violation: 2.3419e-10
Branch 30 | psi: 1.5300 | logL: -177.0983 | obj: 152.9212 | constraint_violation: 4.0326e-10
Branch 31 | psi: 1.5400 | logL: -177.1816 | obj: 153.0288 | constraint_violation: 9.1525e-11
Branch 32 | psi: 1.5500 | logL: -177.2787 | obj: 153.1522 | constraint_violation: 7.6063e-11
Branch 33 | psi: 1.5600 | logL: -177.3639 | obj: 153.2922 | constraint_violation: 6.0881e-10
Branch 34 | psi: 1.5700 | logL: -177.3980 | obj: 153.4511 | constraint_violation: 6.9324e-10
Branch 35 | psi: 1.5800 | logL: -177.6107 | obj: 153.6261 | constraint_violation: 2.7794e-10
Branch 36 | psi: 1.5900 | logL: -177.7214 | obj: 153.8195 | constraint_violation: 2.9470e-10
Branch 37 | psi: 1.6000 | logL: -177.8558 | obj: 154.0324 | constraint_violation: 2.3900e-10
Branch 38 | psi: 1.6100 | logL: -178.1613 | obj: 154.2667 | constraint_violation: 1.0213e-10
Branch 39 | psi: 1.6200 | logL: -178.2919 | obj: 154.5236 | constraint_violation: 1.3208e-10
Branch 40 | psi: 1.6300 | logL: -178.5885 | obj: 154.8035 | constraint_violation: 1.2626e-10
Branch 41 | psi: 1.6400 | logL: -178.8898 | obj: 155.1083 | constraint_violation: 2.6013e-10
Branch 42 | psi: 1.6500 | logL: -179.1326 | obj: 155.4396 | constraint_violation: 1.1327e-09
Branch 43 | psi: 1.6600 | logL: -179.5238 | obj: 155.8047 | constraint_violation: 7.1397e-10
Branch 44 | psi: 1.6700 | logL: -179.8805 | obj: 156.1980 | constraint_violation: 6.7325e-11
Branch 45 | psi: 1.6800 | logL: -180.3089 | obj: 156.6320 | constraint_violation: 3.8301e-06
Branch 46 | psi: 1.6900 | logL: -180.7420 | obj: 157.1092 | constraint_violation: 2.5594e-07
Branch 47 | psi: 1.7000 | logL: -181.2451 | obj: 157.6355 | constraint_violation: 4.6310e-07
Branch 48 | psi: 1.7100 | logL: -181.8013 | obj: 158.2152 | constraint_violation: 3.4906e-06
Branch 49 | psi: 1.7200 | logL: -182.4151 | obj: 158.8578 | constraint_violation: 2.3085e-07
Branch 50 | psi: 1.7300 | logL: -183.1093 | obj: 159.5863 | constraint_violation: 3.4791e-09
Branch 51 | psi: 1.7400 | logL: -183.9787 | obj: 160.4179 | constraint_violation: 2.7999e-10
Branch 52 | psi: 1.7500 | logL: -184.8782 | obj: 161.3815 | constraint_violation: 1.7449e-09
Branch 53 | psi: 1.7600 | logL: -185.9680 | obj: 162.5353 | constraint_violation: 4.5965e-09
