Branch 1 | psi: 1.2400 | logL: -179.8629 | obj: 152.3047 | constraint_violation: 3.1299e-09
Branch 22 | psi: 1.4500 | logL: -176.9120 | obj: 147.6639 | constraint_violation: 9.3718e-08
Branch 23 | psi: 1.4600 | logL: -176.8592 | obj: 147.6505 | constraint_violation: 1.0550e-08
Branch 24 | psi: 1.4700 | logL: -176.5873 | obj: 147.6579 | constraint_violation: 6.3643e-08
Branch 25 | psi: 1.4800 | logL: -176.8042 | obj: 147.6825 | constraint_violation: 7.0697e-09
Branch 26 | psi: 1.4900 | logL: -176.6299 | obj: 147.7258 | constraint_violation: 4.0287e-08
Branch 27 | psi: 1.5000 | logL: -176.5061 | obj: 147.7886 | constraint_violation: 2.1794e-07
Branch 28 | psi: 1.5100 | logL: -176.3854 | obj: 147.8694 | constraint_violation: 3.9499e-07
Branch 29 | psi: 1.5200 | logL: -176.4410 | obj: 147.9661 | constraint_violation: 5.9864e-08
Branch 30 | psi: 1.5300 | logL: -176.4165 | obj: 148.0810 | constraint_violation: 2.5296e-08
Branch 31 | psi: 1.5400 | logL: -176.4861 | obj: 148.2114 | constraint_violation: 5.5435e-07
Branch 32 | psi: 1.5500 | logL: -176.5564 | obj: 148.3697 | constraint_violation: 6.5470e-06
Branch 33 | psi: 1.5600 | logL: -176.4928 | obj: 148.5261 | constraint_violation: 6.0565e-07
Branch 34 | psi: 1.5700 | logL: -176.7660 | obj: 148.7119 | constraint_violation: 7.7782e-08
Branch 35 | psi: 1.5800 | logL: -176.8525 | obj: 148.9202 | constraint_violation: 7.0120e-07
Branch 36 | psi: 1.5900 | logL: -176.8683 | obj: 149.1354 | constraint_violation: 7.4326e-08
Branch 37 | psi: 1.6000 | logL: -177.0002 | obj: 149.3758 | constraint_violation: 4.7684e-07
Branch 38 | psi: 1.6100 | logL: -177.3657 | obj: 149.6572 | constraint_violation: 2.0192e-07
Branch 39 | psi: 1.6200 | logL: -177.5565 | obj: 149.9348 | constraint_violation: 3.3720e-07
Branch 40 | psi: 1.6300 | logL: -177.6619 | obj: 150.2439 | constraint_violation: 3.1614e-06
Branch 41 | psi: 1.6400 | logL: -177.7403 | obj: 150.5554 | constraint_violation: 2.8593e-07
Branch 42 | psi: 1.6500 | logL: -177.9465 | obj: 150.9116 | constraint_violation: 6.9070e-07
Branch 43 | psi: 1.6600 | logL: -178.3916 | obj: 151.3010 | constraint_violation: 7.4165e-07
Branch 44 | psi: 1.6700 | logL: -178.4075 | obj: 151.7110 | constraint_violation: 6.3865e-08
Branch 45 | psi: 1.6800 | logL: -178.9276 | obj: 152.1649 | constraint_violation: 8.1284e-07
Branch 46 | psi: 1.6900 | logL: -179.3568 | obj: 152.6649 | constraint_violation: 2.3375e-06
Branch 47 | psi: 1.7000 | logL: -179.6568 | obj: 153.1987 | constraint_violation: 4.1141e-08
Branch 48 | psi: 1.7100 | logL: -180.0082 | obj: 153.7898 | constraint_violation: 9.5159e-09
Branch 49 | psi: 1.7200 | logL: -180.4855 | obj: 154.4469 | constraint_violation: 9.4025e-10
Branch 50 | psi: 1.7300 | logL: -181.1769 | obj: 155.1801 | constraint_violation: 2.5074e-10
Branch 51 | psi: 1.7400 | logL: -181.9458 | obj: 156.0101 | constraint_violation: 1.0605e-09
Branch 52 | psi: 1.7500 | logL: -182.7496 | obj: 156.9670 | constraint_violation: 3.3590e-09
Branch 53 | psi: 1.7600 | logL: -183.7298 | obj: 158.1012 | constraint_violation: 1.2379e-09
