Branch 1 | psi: 1.2400 | logL: -180.0282 | obj: 169.8144 | constraint_violation: 6.7330e-09
Branch 2 | psi: 1.2500 | logL: -179.8140 | obj: 169.5540 | constraint_violation: 3.3469e-10
Branch 3 | psi: 1.2600 | logL: -179.5404 | obj: 169.3060 | constraint_violation: 4.9010e-09
Branch 4 | psi: 1.2700 | logL: -179.3311 | obj: 169.0697 | constraint_violation: 4.6380e-09
Branch 5 | psi: 1.2800 | logL: -179.1344 | obj: 168.8421 | constraint_violation: 1.7596e-09
Branch 6 | psi: 1.2900 | logL: -178.9424 | obj: 168.6242 | constraint_violation: 2.1828e-09
Branch 7 | psi: 1.3000 | logL: -178.7246 | obj: 168.4157 | constraint_violation: 1.5490e-09
Branch 8 | psi: 1.3100 | logL: -178.5250 | obj: 168.2185 | constraint_violation: 2.0402e-10
Branch 9 | psi: 1.3200 | logL: -178.3718 | obj: 168.0289 | constraint_violation: 1.4527e-09
Branch 10 | psi: 1.3300 | logL: -178.1811 | obj: 167.8513 | constraint_violation: 2.3859e-10
Branch 11 | psi: 1.3400 | logL: -178.0228 | obj: 167.6841 | constraint_violation: 1.5707e-09
Branch 12 | psi: 1.3500 | logL: -177.8930 | obj: 167.5287 | constraint_violation: 7.5099e-10
Branch 13 | psi: 1.3600 | logL: -177.7495 | obj: 167.3834 | constraint_violation: 1.2343e-09
Branch 14 | psi: 1.3700 | logL: -177.6188 | obj: 167.2507 | constraint_violation: 2.0034e-09
Branch 15 | psi: 1.3800 | logL: -177.5033 | obj: 167.1308 | constraint_violation: 1.2283e-10
Branch 16 | psi: 1.3900 | logL: -177.3852 | obj: 167.0219 | constraint_violation: 3.0810e-10
Branch 17 | psi: 1.4000 | logL: -177.2802 | obj: 166.9272 | constraint_violation: 7.2885e-10
Branch 18 | psi: 1.4100 | logL: -177.2241 | obj: 166.8445 | constraint_violation: 7.4615e-10
Branch 19 | psi: 1.4200 | logL: -177.1042 | obj: 166.7782 | constraint_violation: 9.6606e-10
Branch 20 | psi: 1.4300 | logL: -177.0957 | obj: 166.7213 | constraint_violation: 1.1495e-09
Branch 21 | psi: 1.4400 | logL: -177.0372 | obj: 166.6810 | constraint_violation: 1.1637e-10
Branch 22 | psi: 1.4500 | logL: -176.9649 | obj: 166.6560 | constraint_violation: 3.5413e-09
Branch 23 | psi: 1.4600 | logL: -176.9831 | obj: 166.6456 | constraint_violation: 4.4006e-10
Branch 24 | psi: 1.4700 | logL: -176.9867 | obj: 166.6509 | constraint_violation: 3.7593e-09
Branch 25 | psi: 1.4800 | logL: -176.9567 | obj: 166.6719 | constraint_violation: 8.4036e-10
Branch 26 | psi: 1.4900 | logL: -176.9906 | obj: 166.7108 | constraint_violation: 4.4631e-09
Branch 27 | psi: 1.5000 | logL: -176.9954 | obj: 166.7627 | constraint_violation: 2.4240e-09
Branch 28 | psi: 1.5100 | logL: -177.0343 | obj: 166.8333 | constraint_violation: 1.8413e-09
Branch 29 | psi: 1.5200 | logL: -177.1264 | obj: 166.9206 | constraint_violation: 4.8950e-07
Branch 30 | psi: 1.5300 | logL: -177.2177 | obj: 167.0256 | constraint_violation: 4.1038e-06
Branch 31 | psi: 1.5400 | logL: -177.2348 | obj: 167.1448 | constraint_violation: 8.3506e-07
Branch 32 | psi: 1.5500 | logL: -177.3236 | obj: 167.2825 | constraint_violation: 1.0709e-06
Branch 33 | psi: 1.5600 | logL: -177.4477 | obj: 167.4401 | constraint_violation: 1.1959e-06
Branch 34 | psi: 1.5700 | logL: -177.6204 | obj: 167.6139 | constraint_violation: 3.7043e-07
Branch 35 | psi: 1.5800 | logL: -177.7640 | obj: 167.8123 | constraint_violation: 4.2415e-06
Branch 36 | psi: 1.5900 | logL: -177.9012 | obj: 168.0176 | constraint_violation: 3.6511e-06
Branch 37 | psi: 1.6000 | logL: -178.1061 | obj: 168.2476 | constraint_violation: 2.0664e-07
Branch 38 | psi: 1.6100 | logL: -178.1122 | obj: 168.4886 | constraint_violation: 1.8568e-06
Branch 39 | psi: 1.6200 | logL: -178.4855 | obj: 168.7666 | constraint_violation: 3.6121e-08
Branch 40 | psi: 1.6300 | logL: -178.7268 | obj: 169.0614 | constraint_violation: 5.8310e-07
Branch 41 | psi: 1.6400 | logL: -178.9933 | obj: 169.3795 | constraint_violation: 9.4862e-07
Branch 42 | psi: 1.6500 | logL: -179.3332 | obj: 169.7300 | constraint_violation: 2.0884e-06
Branch 43 | psi: 1.6600 | logL: -179.5737 | obj: 170.0952 | constraint_violation: 6.7322e-08
Branch 44 | psi: 1.6700 | logL: -180.0296 | obj: 170.5156 | constraint_violation: 8.2132e-08
Branch 45 | psi: 1.6800 | logL: -180.4249 | obj: 170.9541 | constraint_violation: 2.0365e-07
Branch 46 | psi: 1.6900 | logL: -180.5389 | obj: 171.4042 | constraint_violation: 4.0662e-08
Branch 47 | psi: 1.7000 | logL: -181.0380 | obj: 171.9301 | constraint_violation: 4.3620e-09
Branch 48 | psi: 1.7100 | logL: -181.5651 | obj: 172.5099 | constraint_violation: 1.1657e-09
Branch 49 | psi: 1.7200 | logL: -182.1679 | obj: 173.1542 | constraint_violation: 5.3283e-10
Branch 50 | psi: 1.7300 | logL: -182.8564 | obj: 173.8772 | constraint_violation: 1.7341e-09
Branch 51 | psi: 1.7400 | logL: -183.6408 | obj: 174.6998 | constraint_violation: 8.4198e-10
Branch 52 | psi: 1.7500 | logL: -184.5413 | obj: 175.6528 | constraint_violation: 4.2747e-10
Branch 53 | psi: 1.7600 | logL: -185.7114 | obj: 176.7920 | constraint_violation: 1.0174e-09
