Branch 1 | psi: 1.2400 | logL: -180.0997 | obj: 169.8038 | constraint_violation: 3.1817e-09
Branch 33 | psi: 1.5600 | logL: -177.3954 | obj: 167.4421 | constraint_violation: 5.6754e-07
Branch 34 | psi: 1.5700 | logL: -177.6183 | obj: 167.6193 | constraint_violation: 4.6347e-07
Branch 35 | psi: 1.5800 | logL: -177.7721 | obj: 167.8133 | constraint_violation: 3.7995e-06
Branch 36 | psi: 1.5900 | logL: -177.7080 | obj: 168.0086 | constraint_violation: 4.7126e-07
Branch 37 | psi: 1.6000 | logL: -178.1181 | obj: 168.2480 | constraint_violation: 2.5338e-07
Branch 38 | psi: 1.6100 | logL: -178.0992 | obj: 168.4871 | constraint_violation: 1.0673e-06
Branch 39 | psi: 1.6200 | logL: -178.5172 | obj: 168.7658 | constraint_violation: 3.5501e-06
Branch 40 | psi: 1.6300 | logL: -178.7479 | obj: 169.0630 | constraint_violation: 5.4807e-07
Branch 41 | psi: 1.6400 | logL: -179.0122 | obj: 169.3809 | constraint_violation: 2.7130e-07
Branch 42 | psi: 1.6500 | logL: -179.3391 | obj: 169.7292 | constraint_violation: 3.0737e-06
Branch 43 | psi: 1.6600 | logL: -179.6305 | obj: 170.1059 | constraint_violation: 4.0030e-07
Branch 44 | psi: 1.6700 | logL: -179.9884 | obj: 170.5069 | constraint_violation: 7.2433e-08
Branch 45 | psi: 1.6800 | logL: -180.4259 | obj: 170.9540 | constraint_violation: 2.2057e-07
Branch 46 | psi: 1.6900 | logL: -180.5343 | obj: 171.4039 | constraint_violation: 4.0674e-08
Branch 47 | psi: 1.7000 | logL: -181.0350 | obj: 171.9299 | constraint_violation: 4.3605e-09
Branch 48 | psi: 1.7100 | logL: -181.5605 | obj: 172.5098 | constraint_violation: 1.1269e-09
Branch 49 | psi: 1.7200 | logL: -182.1569 | obj: 173.1538 | constraint_violation: 5.3127e-10
Branch 50 | psi: 1.7300 | logL: -182.8567 | obj: 173.8772 | constraint_violation: 6.4827e-10
Branch 51 | psi: 1.7400 | logL: -183.6386 | obj: 174.6996 | constraint_violation: 9.2811e-10
Branch 52 | psi: 1.7500 | logL: -184.5411 | obj: 175.6528 | constraint_violation: 4.1591e-10
Branch 53 | psi: 1.7600 | logL: -185.7127 | obj: 176.7920 | constraint_violation: 1.1059e-09
