Branch 1 | psi: 1.2400 | logL: -182.1649 | obj: 161.2803 | constraint_violation: 2.7341e-09
Branch 2 | psi: 1.2500 | logL: -181.8991 | obj: 160.7795 | constraint_violation: 2.4645e-09
Branch 3 | psi: 1.2600 | logL: -181.7870 | obj: 160.2859 | constraint_violation: 3.5510e-09
Branch 4 | psi: 1.2700 | logL: -181.5406 | obj: 159.7975 | constraint_violation: 1.8063e-09
Branch 5 | psi: 1.2800 | logL: -181.4681 | obj: 159.3121 | constraint_violation: 7.4065e-06
Branch 6 | psi: 1.2900 | logL: -181.5270 | obj: 158.8345 | constraint_violation: 2.2469e-07
Branch 7 | psi: 1.3000 | logL: -181.4453 | obj: 158.3553 | constraint_violation: 6.7614e-07
Branch 8 | psi: 1.3100 | logL: -181.2645 | obj: 157.9286 | constraint_violation: 5.0380e-07
Branch 9 | psi: 1.3200 | logL: -181.3055 | obj: 157.4331 | constraint_violation: 2.2908e-08
Branch 10 | psi: 1.3300 | logL: -181.3160 | obj: 156.9779 | constraint_violation: 4.4714e-09
Branch 11 | psi: 1.3400 | logL: -181.2931 | obj: 156.5372 | constraint_violation: 1.2190e-09
Branch 12 | psi: 1.3500 | logL: -181.2064 | obj: 156.1108 | constraint_violation: 6.8452e-10
Branch 13 | psi: 1.3600 | logL: -181.2175 | obj: 155.7063 | constraint_violation: 1.1314e-09
Branch 14 | psi: 1.3700 | logL: -180.9934 | obj: 155.3249 | constraint_violation: 2.7276e-09
Branch 15 | psi: 1.3800 | logL: -180.6656 | obj: 154.9739 | constraint_violation: 4.1553e-09
Branch 16 | psi: 1.3900 | logL: -180.2569 | obj: 154.6567 | constraint_violation: 2.4607e-09
Branch 17 | psi: 1.4000 | logL: -179.7149 | obj: 154.3806 | constraint_violation: 3.3513e-10
Branch 18 | psi: 1.4100 | logL: -179.2736 | obj: 154.1440 | constraint_violation: 4.0581e-10
Branch 19 | psi: 1.4200 | logL: -178.3523 | obj: 153.9674 | constraint_violation: 2.0448e-10
Branch 20 | psi: 1.4300 | logL: -177.8722 | obj: 153.8157 | constraint_violation: 1.9815e-10
Branch 21 | psi: 1.4400 | logL: -177.5434 | obj: 153.7075 | constraint_violation: 9.7927e-10
Branch 22 | psi: 1.4500 | logL: -177.2497 | obj: 153.6361 | constraint_violation: 2.9965e-09
Branch 23 | psi: 1.4600 | logL: -176.9184 | obj: 153.6108 | constraint_violation: 9.8919e-11
Branch 24 | psi: 1.4700 | logL: -176.8863 | obj: 153.6244 | constraint_violation: 5.7831e-10
Branch 25 | psi: 1.4800 | logL: -176.6748 | obj: 153.6751 | constraint_violation: 1.1421e-09
Branch 26 | psi: 1.4900 | logL: -176.3717 | obj: 153.7675 | constraint_violation: 1.3636e-09
Branch 27 | psi: 1.5000 | logL: -176.2096 | obj: 153.8992 | constraint_violation: 1.5908e-10
Branch 28 | psi: 1.5100 | logL: -176.2882 | obj: 154.0646 | constraint_violation: 3.3031e-10
Branch 29 | psi: 1.5200 | logL: -174.8086 | obj: 154.0982 | constraint_violation: 9.8038e-10
Branch 30 | psi: 1.5300 | logL: -176.2359 | obj: 154.5253 | constraint_violation: 4.2020e-09
Branch 31 | psi: 1.5400 | logL: -174.2496 | obj: 154.4263 | constraint_violation: 3.6038e-09
Branch 32 | psi: 1.5500 | logL: -174.3471 | obj: 154.6114 | constraint_violation: 7.3368e-11
Branch 33 | psi: 1.5600 | logL: -174.3633 | obj: 154.8153 | constraint_violation: 4.4525e-11
Branch 34 | psi: 1.5700 | logL: -174.3414 | obj: 155.0352 | constraint_violation: 2.1989e-09
Branch 35 | psi: 1.5800 | logL: -174.3862 | obj: 155.2706 | constraint_violation: 5.5438e-10
Branch 36 | psi: 1.5900 | logL: -174.5177 | obj: 155.5277 | constraint_violation: 2.3266e-10
Branch 37 | psi: 1.6000 | logL: -174.5830 | obj: 155.8016 | constraint_violation: 5.8699e-10
Branch 38 | psi: 1.6100 | logL: -174.6484 | obj: 156.0927 | constraint_violation: 8.8879e-10
Branch 39 | psi: 1.6200 | logL: -174.9052 | obj: 156.4128 | constraint_violation: 5.7848e-09
Branch 40 | psi: 1.6300 | logL: -175.1021 | obj: 156.7506 | constraint_violation: 1.2289e-09
Branch 41 | psi: 1.6400 | logL: -175.2545 | obj: 157.1002 | constraint_violation: 1.9181e-09
Branch 42 | psi: 1.6500 | logL: -175.4079 | obj: 157.4159 | constraint_violation: 2.6912e-08
Branch 43 | psi: 1.6600 | logL: -175.5039 | obj: 157.8234 | constraint_violation: 1.8030e-07
Branch 44 | psi: 1.6700 | logL: -175.9538 | obj: 158.2485 | constraint_violation: 7.5832e-07
Branch 45 | psi: 1.6800 | logL: -176.4463 | obj: 158.7082 | constraint_violation: 6.9548e-08
Branch 46 | psi: 1.6900 | logL: -176.8551 | obj: 159.2199 | constraint_violation: 8.5902e-09
Branch 47 | psi: 1.7000 | logL: -177.3083 | obj: 159.8068 | constraint_violation: 1.9921e-09
Branch 48 | psi: 1.7100 | logL: -177.5389 | obj: 160.3510 | constraint_violation: 6.5214e-09
Branch 49 | psi: 1.7200 | logL: -178.3500 | obj: 161.0828 | constraint_violation: 2.4856e-09
Branch 50 | psi: 1.7300 | logL: -178.7009 | obj: 161.7414 | constraint_violation: 2.0826e-10
Branch 51 | psi: 1.7400 | logL: -179.4259 | obj: 162.5909 | constraint_violation: 2.5471e-09
Branch 52 | psi: 1.7500 | logL: -180.4685 | obj: 163.7443 | constraint_violation: 2.4518e-10
Branch 53 | psi: 1.7600 | logL: -181.0650 | obj: 164.6285 | constraint_violation: 1.3999e-09
