Branch 1 | psi: 1.2400 | logL: -180.5220 | obj: 164.0970 | constraint_violation: 3.8854e-11
Branch 2 | psi: 1.2500 | logL: -178.5928 | obj: 163.8016 | constraint_violation: 1.4145e-09
Branch 3 | psi: 1.2600 | logL: -178.0502 | obj: 163.5138 | constraint_violation: 2.2795e-10
Branch 4 | psi: 1.2700 | logL: -177.8400 | obj: 163.2325 | constraint_violation: 4.5370e-10
Branch 5 | psi: 1.2800 | logL: -177.4878 | obj: 162.9610 | constraint_violation: 4.1180e-10
Branch 6 | psi: 1.2900 | logL: -176.9463 | obj: 162.6999 | constraint_violation: 2.3919e-10
Branch 7 | psi: 1.3000 | logL: -177.2824 | obj: 162.4433 | constraint_violation: 6.6440e-10
Branch 8 | psi: 1.3100 | logL: -176.6133 | obj: 162.2050 | constraint_violation: 2.3079e-10
Branch 9 | psi: 1.3200 | logL: -176.9619 | obj: 161.9688 | constraint_violation: 8.6255e-11
Branch 10 | psi: 1.3300 | logL: -176.5552 | obj: 161.7488 | constraint_violation: 2.1364e-10
Branch 11 | psi: 1.3400 | logL: -176.0836 | obj: 161.5439 | constraint_violation: 1.3527e-10
Branch 12 | psi: 1.3500 | logL: -175.4482 | obj: 161.3501 | constraint_violation: 4.5177e-10
Branch 13 | psi: 1.3600 | logL: -176.5631 | obj: 161.1561 | constraint_violation: 6.1855e-10
Branch 14 | psi: 1.3700 | logL: -175.9596 | obj: 160.9880 | constraint_violation: 8.1079e-10
Branch 15 | psi: 1.3800 | logL: -175.7051 | obj: 160.8320 | constraint_violation: 1.3737e-09
Branch 16 | psi: 1.3900 | logL: -176.3205 | obj: 160.6847 | constraint_violation: 1.6918e-10
Branch 17 | psi: 1.4000 | logL: -175.5548 | obj: 160.5607 | constraint_violation: 6.4246e-11
Branch 18 | psi: 1.4100 | logL: -176.1774 | obj: 160.4470 | constraint_violation: 8.8348e-10
Branch 19 | psi: 1.4200 | logL: -176.3619 | obj: 160.3521 | constraint_violation: 8.5728e-11
Branch 20 | psi: 1.4300 | logL: -176.1998 | obj: 160.2760 | constraint_violation: 1.1171e-10
Branch 21 | psi: 1.4400 | logL: -176.3573 | obj: 160.2183 | constraint_violation: 4.9904e-11
Branch 22 | psi: 1.4500 | logL: -176.1909 | obj: 160.1815 | constraint_violation: 4.3930e-11
Branch 23 | psi: 1.4600 | logL: -176.6276 | obj: 160.1664 | constraint_violation: 3.5447e-11
Branch 24 | psi: 1.4700 | logL: -176.1105 | obj: 160.1752 | constraint_violation: 2.2409e-07
Branch 25 | psi: 1.4800 | logL: -176.9026 | obj: 160.2102 | constraint_violation: 2.4237e-06
Branch 26 | psi: 1.4900 | logL: -176.5549 | obj: 160.2721 | constraint_violation: 9.0212e-09
Branch 27 | psi: 1.5000 | logL: -177.4305 | obj: 160.3727 | constraint_violation: 1.0861e-05
Branch 28 | psi: 1.5100 | logL: -176.8401 | obj: 160.4855 | constraint_violation: 3.9440e-07
Branch 29 | psi: 1.5200 | logL: -177.9670 | obj: 160.6535 | constraint_violation: 2.1486e-07
Branch 30 | psi: 1.5300 | logL: -177.9656 | obj: 160.8592 | constraint_violation: 3.3622e-08
Branch 31 | psi: 1.5400 | logL: -179.1000 | obj: 161.1225 | constraint_violation: 1.8974e-10
Branch 32 | psi: 1.5500 | logL: -179.0621 | obj: 161.4436 | constraint_violation: 2.3603e-10
Branch 33 | psi: 1.5600 | logL: -179.3994 | obj: 161.8424 | constraint_violation: 3.7745e-10
Branch 34 | psi: 1.5700 | logL: -180.3110 | obj: 162.3480 | constraint_violation: 3.5698e-10
Branch 35 | psi: 1.5800 | logL: -181.2640 | obj: 162.9943 | constraint_violation: 1.3294e-09
Branch 36 | psi: 1.5900 | logL: -182.4800 | obj: 163.8698 | constraint_violation: 4.7146e-09
Branch 37 | psi: 1.6000 | logL: -184.1212 | obj: 165.1842 | constraint_violation: 3.4125e-09
Branch 38 | psi: 1.6100 | logL: -172.9213 | obj: 162.4010 | constraint_violation: 5.0381e-08
Branch 39 | psi: 1.6200 | logL: -173.0613 | obj: 162.6825 | constraint_violation: 1.6660e-07
Branch 40 | psi: 1.6300 | logL: -173.2497 | obj: 162.9907 | constraint_violation: 5.1869e-07
Branch 41 | psi: 1.6400 | logL: -173.4906 | obj: 163.3182 | constraint_violation: 6.4693e-08
Branch 42 | psi: 1.6500 | logL: -173.6810 | obj: 163.6690 | constraint_violation: 1.0935e-07
Branch 43 | psi: 1.6600 | logL: -174.0497 | obj: 164.0454 | constraint_violation: 8.1608e-09
Branch 44 | psi: 1.6700 | logL: -174.3539 | obj: 164.4532 | constraint_violation: 1.2954e-09
Branch 45 | psi: 1.6800 | logL: -174.8624 | obj: 164.8961 | constraint_violation: 4.2527e-09
Branch 46 | psi: 1.6900 | logL: -175.1697 | obj: 165.3738 | constraint_violation: 1.3039e-09
Branch 47 | psi: 1.7000 | logL: -192.0295 | obj: 178.8074 | constraint_violation: 1.0043e-02
Branch 48 | psi: 1.7100 | logL: -176.2157 | obj: 166.4722 | constraint_violation: 5.2702e-10
Branch 49 | psi: 1.7200 | logL: -176.8292 | obj: 167.1049 | constraint_violation: 1.1369e-10
Branch 50 | psi: 1.7300 | logL: -177.5314 | obj: 167.8144 | constraint_violation: 2.6232e-10
Branch 51 | psi: 1.7400 | logL: -178.3393 | obj: 168.6185 | constraint_violation: 4.4656e-09
Branch 52 | psi: 1.7500 | logL: -179.2604 | obj: 169.5467 | constraint_violation: 2.1950e-10
Branch 53 | psi: 1.7600 | logL: -180.5069 | obj: 170.6514 | constraint_violation: 3.9638e-10
