Branch 1 | psi: 1.2400 | logL: -178.8649 | obj: 159.1599 | constraint_violation: 2.2303e-09
Branch 29 | psi: 1.5200 | logL: -175.3735 | obj: 155.7346 | constraint_violation: 2.3642e-09
Branch 30 | psi: 1.5300 | logL: -175.4096 | obj: 155.8519 | constraint_violation: 3.1386e-09
Branch 31 | psi: 1.5400 | logL: -175.4681 | obj: 155.9882 | constraint_violation: 2.1543e-09
Branch 32 | psi: 1.5500 | logL: -175.5105 | obj: 156.1421 | constraint_violation: 3.3770e-09
Branch 33 | psi: 1.5600 | logL: -175.6162 | obj: 156.3154 | constraint_violation: 3.5609e-09
Branch 34 | psi: 1.5700 | logL: -175.7192 | obj: 156.5046 | constraint_violation: 4.4474e-09
Branch 35 | psi: 1.5800 | logL: -175.8634 | obj: 156.7107 | constraint_violation: 2.8107e-09
Branch 36 | psi: 1.5900 | logL: -176.0376 | obj: 156.9301 | constraint_violation: 3.9172e-10
Branch 37 | psi: 1.6000 | logL: -176.2259 | obj: 157.1713 | constraint_violation: 2.5460e-10
Branch 38 | psi: 1.6100 | logL: -176.4224 | obj: 157.4403 | constraint_violation: 2.6139e-10
Branch 39 | psi: 1.6200 | logL: -176.6451 | obj: 157.7266 | constraint_violation: 1.1323e-10
Branch 40 | psi: 1.6300 | logL: -176.9169 | obj: 158.0373 | constraint_violation: 1.2313e-09
Branch 41 | psi: 1.6400 | logL: -177.1944 | obj: 158.3736 | constraint_violation: 9.3570e-10
Branch 42 | psi: 1.6500 | logL: -177.5530 | obj: 158.6916 | constraint_violation: 1.8797e-10
Branch 43 | psi: 1.6600 | logL: -177.9160 | obj: 159.0704 | constraint_violation: 1.0954e-09
Branch 44 | psi: 1.6700 | logL: -178.2910 | obj: 159.4808 | constraint_violation: 3.9664e-10
Branch 45 | psi: 1.6800 | logL: -178.6584 | obj: 159.9277 | constraint_violation: 4.1255e-06
Branch 46 | psi: 1.6900 | logL: -179.2734 | obj: 160.4173 | constraint_violation: 2.7687e-06
Branch 47 | psi: 1.7000 | logL: -179.7859 | obj: 160.9491 | constraint_violation: 1.4588e-07
Branch 48 | psi: 1.7100 | logL: -180.2192 | obj: 161.5306 | constraint_violation: 3.5298e-07
Branch 49 | psi: 1.7200 | logL: -180.8910 | obj: 162.1760 | constraint_violation: 1.1254e-08
Branch 50 | psi: 1.7300 | logL: -181.6095 | obj: 162.9039 | constraint_violation: 2.9675e-09
Branch 51 | psi: 1.7400 | logL: -182.4226 | obj: 163.7316 | constraint_violation: 3.2803e-09
Branch 52 | psi: 1.7500 | logL: -183.3891 | obj: 164.6909 | constraint_violation: 2.9217e-09
Branch 53 | psi: 1.7600 | logL: -184.5359 | obj: 165.8360 | constraint_violation: 6.5243e-09
