Branch 1 | psi: 1.2400 | logL: -180.0842 | obj: 169.8044 | constraint_violation: 7.0653e-09
Branch 2 | psi: 1.2500 | logL: -179.8283 | obj: 169.5508 | constraint_violation: 5.6574e-10
Branch 3 | psi: 1.2600 | logL: -179.6044 | obj: 169.3054 | constraint_violation: 4.0389e-10
Branch 4 | psi: 1.2700 | logL: -179.3564 | obj: 169.0693 | constraint_violation: 7.1218e-10
Branch 5 | psi: 1.2800 | logL: -179.1522 | obj: 168.8423 | constraint_violation: 2.9334e-10
Branch 6 | psi: 1.2900 | logL: -178.9556 | obj: 168.6241 | constraint_violation: 1.6463e-10
Branch 7 | psi: 1.3000 | logL: -178.7276 | obj: 168.4158 | constraint_violation: 3.6574e-10
Branch 8 | psi: 1.3100 | logL: -178.5301 | obj: 168.2174 | constraint_violation: 2.1110e-09
Branch 9 | psi: 1.3200 | logL: -178.3729 | obj: 168.0306 | constraint_violation: 5.4178e-10
Branch 10 | psi: 1.3300 | logL: -178.1859 | obj: 167.8514 | constraint_violation: 2.0540e-09
Branch 11 | psi: 1.3400 | logL: -178.0394 | obj: 167.6843 | constraint_violation: 2.1076e-10
Branch 12 | psi: 1.3500 | logL: -177.8828 | obj: 167.5288 | constraint_violation: 3.4678e-10
Branch 13 | psi: 1.3600 | logL: -177.7404 | obj: 167.3837 | constraint_violation: 6.5824e-10
Branch 14 | psi: 1.3700 | logL: -177.5976 | obj: 167.2520 | constraint_violation: 8.0994e-10
Branch 15 | psi: 1.3800 | logL: -177.4899 | obj: 167.1299 | constraint_violation: 1.5007e-09
Branch 16 | psi: 1.3900 | logL: -177.3651 | obj: 167.0223 | constraint_violation: 2.9789e-10
Branch 17 | psi: 1.4000 | logL: -177.3000 | obj: 166.9263 | constraint_violation: 7.1500e-10
Branch 18 | psi: 1.4100 | logL: -177.1680 | obj: 166.8444 | constraint_violation: 5.2050e-10
Branch 19 | psi: 1.4200 | logL: -177.1083 | obj: 166.7755 | constraint_violation: 2.3135e-10
Branch 20 | psi: 1.4300 | logL: -177.0524 | obj: 166.7231 | constraint_violation: 6.6801e-09
Branch 21 | psi: 1.4400 | logL: -177.0189 | obj: 166.6810 | constraint_violation: 4.2698e-10
Branch 22 | psi: 1.4500 | logL: -176.9641 | obj: 166.6558 | constraint_violation: 2.3465e-09
Branch 23 | psi: 1.4600 | logL: -176.9712 | obj: 166.6453 | constraint_violation: 2.9133e-10
Branch 24 | psi: 1.4700 | logL: -176.9582 | obj: 166.6516 | constraint_violation: 2.4578e-09
Branch 25 | psi: 1.4800 | logL: -176.9605 | obj: 166.6718 | constraint_violation: 1.0224e-09
Branch 26 | psi: 1.4900 | logL: -176.9883 | obj: 166.7094 | constraint_violation: 3.8848e-09
Branch 27 | psi: 1.5000 | logL: -177.0345 | obj: 166.7635 | constraint_violation: 3.9835e-09
Branch 28 | psi: 1.5100 | logL: -177.0655 | obj: 166.8344 | constraint_violation: 2.2503e-09
Branch 29 | psi: 1.5200 | logL: -177.1174 | obj: 166.9208 | constraint_violation: 1.7776e-07
Branch 30 | psi: 1.5300 | logL: -177.2134 | obj: 167.0259 | constraint_violation: 3.9530e-06
Branch 31 | psi: 1.5400 | logL: -177.2671 | obj: 167.1483 | constraint_violation: 1.1496e-06
Branch 32 | psi: 1.5500 | logL: -177.3496 | obj: 167.2846 | constraint_violation: 5.2020e-07
Branch 33 | psi: 1.5600 | logL: -177.4532 | obj: 167.4421 | constraint_violation: 7.7774e-07
Branch 34 | psi: 1.5700 | logL: -177.6566 | obj: 167.6213 | constraint_violation: 1.8301e-06
Branch 35 | psi: 1.5800 | logL: -177.7991 | obj: 167.8162 | constraint_violation: 1.0437e-06
Branch 36 | psi: 1.5900 | logL: -177.7314 | obj: 168.0092 | constraint_violation: 4.1410e-08
Branch 37 | psi: 1.6000 | logL: -178.1055 | obj: 168.2477 | constraint_violation: 2.3319e-07
Branch 38 | psi: 1.6100 | logL: -178.1050 | obj: 168.4878 | constraint_violation: 1.1691e-07
Branch 39 | psi: 1.6200 | logL: -178.5094 | obj: 168.7689 | constraint_violation: 1.7221e-06
Branch 40 | psi: 1.6300 | logL: -178.7214 | obj: 169.0596 | constraint_violation: 1.8087e-08
Branch 41 | psi: 1.6400 | logL: -178.9780 | obj: 169.3790 | constraint_violation: 3.3693e-08
Branch 42 | psi: 1.6500 | logL: -179.2624 | obj: 169.7253 | constraint_violation: 1.4121e-07
Branch 43 | psi: 1.6600 | logL: -179.5701 | obj: 170.1041 | constraint_violation: 9.8459e-08
Branch 44 | psi: 1.6700 | logL: -180.0065 | obj: 170.5110 | constraint_violation: 1.0736e-08
Branch 45 | psi: 1.6800 | logL: -180.4284 | obj: 170.9532 | constraint_violation: 1.6139e-07
Branch 46 | psi: 1.6900 | logL: -180.5435 | obj: 171.4043 | constraint_violation: 4.0646e-08
Branch 47 | psi: 1.7000 | logL: -181.0442 | obj: 171.9303 | constraint_violation: 4.3638e-09
Branch 48 | psi: 1.7100 | logL: -181.5622 | obj: 172.5097 | constraint_violation: 1.1469e-09
Branch 49 | psi: 1.7200 | logL: -182.1653 | obj: 173.1541 | constraint_violation: 5.3611e-10
Branch 50 | psi: 1.7300 | logL: -182.8540 | obj: 173.8773 | constraint_violation: 4.6041e-10
Branch 51 | psi: 1.7400 | logL: -183.6431 | obj: 174.6995 | constraint_violation: 1.8935e-09
Branch 52 | psi: 1.7500 | logL: -184.5445 | obj: 175.6529 | constraint_violation: 4.2538e-09
Branch 53 | psi: 1.7600 | logL: -185.7061 | obj: 176.7919 | constraint_violation: 4.7669e-09
