Branch 1 | psi: 1.2400 | logL: -180.1613 | obj: 169.8053 | constraint_violation: 1.3500e-09
Branch 2 | psi: 1.2500 | logL: -179.8621 | obj: 169.5521 | constraint_violation: 3.9670e-10
Branch 3 | psi: 1.2600 | logL: -179.5881 | obj: 169.3056 | constraint_violation: 4.7927e-10
Branch 4 | psi: 1.2700 | logL: -179.3717 | obj: 169.0694 | constraint_violation: 3.5307e-09
Branch 5 | psi: 1.2800 | logL: -179.1337 | obj: 168.8423 | constraint_violation: 2.1092e-09
Branch 6 | psi: 1.2900 | logL: -178.9077 | obj: 168.6250 | constraint_violation: 2.0729e-09
Branch 7 | psi: 1.3000 | logL: -178.7561 | obj: 168.4157 | constraint_violation: 7.5095e-10
Branch 8 | psi: 1.3100 | logL: -178.5154 | obj: 168.2172 | constraint_violation: 1.7490e-09
Branch 9 | psi: 1.3200 | logL: -178.3592 | obj: 168.0294 | constraint_violation: 2.1076e-09
Branch 10 | psi: 1.3300 | logL: -178.1860 | obj: 167.8513 | constraint_violation: 4.4618e-10
Branch 11 | psi: 1.3400 | logL: -178.0296 | obj: 167.6846 | constraint_violation: 3.3862e-10
Branch 12 | psi: 1.3500 | logL: -177.8734 | obj: 167.5286 | constraint_violation: 8.4580e-10
Branch 13 | psi: 1.3600 | logL: -177.7437 | obj: 167.3834 | constraint_violation: 2.1931e-10
Branch 14 | psi: 1.3700 | logL: -177.6059 | obj: 167.2511 | constraint_violation: 6.9182e-11
Branch 15 | psi: 1.3800 | logL: -177.5057 | obj: 167.1298 | constraint_violation: 7.9859e-10
Branch 16 | psi: 1.3900 | logL: -177.3773 | obj: 167.0218 | constraint_violation: 3.1104e-10
Branch 17 | psi: 1.4000 | logL: -177.2994 | obj: 166.9264 | constraint_violation: 3.1357e-10
Branch 18 | psi: 1.4100 | logL: -177.2173 | obj: 166.8442 | constraint_violation: 1.2247e-10
Branch 19 | psi: 1.4200 | logL: -177.1272 | obj: 166.7756 | constraint_violation: 5.4928e-10
Branch 20 | psi: 1.4300 | logL: -177.0851 | obj: 166.7211 | constraint_violation: 6.2663e-10
Branch 21 | psi: 1.4400 | logL: -177.0305 | obj: 166.6809 | constraint_violation: 7.8757e-10
Branch 22 | psi: 1.4500 | logL: -177.0023 | obj: 166.6558 | constraint_violation: 3.1453e-09
Branch 23 | psi: 1.4600 | logL: -176.9610 | obj: 166.6453 | constraint_violation: 1.0477e-10
Branch 24 | psi: 1.4700 | logL: -176.9877 | obj: 166.6509 | constraint_violation: 3.4938e-09
Branch 25 | psi: 1.4800 | logL: -176.9136 | obj: 166.6720 | constraint_violation: 1.0919e-09
Branch 26 | psi: 1.4900 | logL: -176.9773 | obj: 166.7098 | constraint_violation: 8.9616e-09
Branch 27 | psi: 1.5000 | logL: -176.9915 | obj: 166.7631 | constraint_violation: 3.9334e-09
Branch 28 | psi: 1.5100 | logL: -177.0400 | obj: 166.8331 | constraint_violation: 1.7223e-09
Branch 29 | psi: 1.5200 | logL: -177.0615 | obj: 166.9206 | constraint_violation: 1.0174e-06
