Branch 1 | psi: 1.2400 | logL: -180.0854 | obj: 169.8082 | constraint_violation: 7.1389e-09
Branch 2 | psi: 1.2500 | logL: -179.8183 | obj: 169.5527 | constraint_violation: 4.6210e-10
Branch 3 | psi: 1.2600 | logL: -179.6038 | obj: 169.3061 | constraint_violation: 3.6447e-10
Branch 4 | psi: 1.2700 | logL: -179.3817 | obj: 169.0702 | constraint_violation: 2.8935e-09
Branch 5 | psi: 1.2800 | logL: -179.1582 | obj: 168.8426 | constraint_violation: 2.2960e-09
Branch 6 | psi: 1.2900 | logL: -178.9316 | obj: 168.6258 | constraint_violation: 5.6547e-10
Branch 7 | psi: 1.3000 | logL: -178.7350 | obj: 168.4166 | constraint_violation: 1.6606e-09
Branch 8 | psi: 1.3100 | logL: -178.5569 | obj: 168.2185 | constraint_violation: 7.6950e-10
Branch 9 | psi: 1.3200 | logL: -178.3669 | obj: 168.0292 | constraint_violation: 2.4258e-09
Branch 10 | psi: 1.3300 | logL: -178.1858 | obj: 167.8513 | constraint_violation: 1.8577e-09
Branch 11 | psi: 1.3400 | logL: -178.0337 | obj: 167.6840 | constraint_violation: 2.1084e-10
Branch 12 | psi: 1.3500 | logL: -177.8986 | obj: 167.5285 | constraint_violation: 1.1024e-09
Branch 13 | psi: 1.3600 | logL: -177.7377 | obj: 167.3845 | constraint_violation: 3.2042e-10
Branch 14 | psi: 1.3700 | logL: -177.6297 | obj: 167.2511 | constraint_violation: 2.6169e-10
Branch 15 | psi: 1.3800 | logL: -177.4675 | obj: 167.1316 | constraint_violation: 3.1111e-09
Branch 16 | psi: 1.3900 | logL: -177.4160 | obj: 167.0222 | constraint_violation: 4.7933e-10
Branch 17 | psi: 1.4000 | logL: -177.2923 | obj: 166.9267 | constraint_violation: 7.0459e-10
Branch 18 | psi: 1.4100 | logL: -177.2160 | obj: 166.8444 | constraint_violation: 6.4876e-10
Branch 19 | psi: 1.4200 | logL: -177.1343 | obj: 166.7758 | constraint_violation: 9.4560e-10
Branch 20 | psi: 1.4300 | logL: -177.0479 | obj: 166.7222 | constraint_violation: 3.8877e-10
Branch 21 | psi: 1.4400 | logL: -177.0302 | obj: 166.6812 | constraint_violation: 1.3503e-10
Branch 22 | psi: 1.4500 | logL: -176.9205 | obj: 166.6576 | constraint_violation: 4.3322e-09
Branch 23 | psi: 1.4600 | logL: -176.9655 | obj: 166.6458 | constraint_violation: 2.9172e-10
Branch 24 | psi: 1.4700 | logL: -176.9345 | obj: 166.6511 | constraint_violation: 5.5138e-09
Branch 25 | psi: 1.4800 | logL: -176.9503 | obj: 166.6731 | constraint_violation: 2.8866e-09
Branch 26 | psi: 1.4900 | logL: -176.9556 | obj: 166.7092 | constraint_violation: 5.0849e-10
Branch 27 | psi: 1.5000 | logL: -176.9988 | obj: 166.7630 | constraint_violation: 3.9889e-09
Branch 28 | psi: 1.5100 | logL: -177.0327 | obj: 166.8331 | constraint_violation: 1.2746e-09
Branch 29 | psi: 1.5200 | logL: -177.0816 | obj: 166.9207 | constraint_violation: 5.9289e-07
Branch 30 | psi: 1.5300 | logL: -177.1696 | obj: 167.0268 | constraint_violation: 3.2069e-06
Branch 31 | psi: 1.5400 | logL: -177.2487 | obj: 167.1456 | constraint_violation: 4.7115e-06
Branch 32 | psi: 1.5500 | logL: -177.3357 | obj: 167.2903 | constraint_violation: 8.6534e-07
Branch 33 | psi: 1.5600 | logL: -177.4800 | obj: 167.4399 | constraint_violation: 9.0843e-07
Branch 34 | psi: 1.5700 | logL: -177.7159 | obj: 167.6254 | constraint_violation: 5.0819e-08
Branch 35 | psi: 1.5800 | logL: -177.7660 | obj: 167.8084 | constraint_violation: 1.1319e-07
Branch 36 | psi: 1.5900 | logL: -177.6977 | obj: 168.0082 | constraint_violation: 2.3508e-06
Branch 37 | psi: 1.6000 | logL: -178.1207 | obj: 168.2498 | constraint_violation: 7.0453e-08
Branch 38 | psi: 1.6100 | logL: -178.1023 | obj: 168.4869 | constraint_violation: 3.3653e-06
Branch 39 | psi: 1.6200 | logL: -178.4806 | obj: 168.7690 | constraint_violation: 1.8762e-06
Branch 40 | psi: 1.6300 | logL: -178.7247 | obj: 169.0592 | constraint_violation: 4.4307e-08
Branch 41 | psi: 1.6400 | logL: -179.0083 | obj: 169.3810 | constraint_violation: 2.4628e-07
Branch 42 | psi: 1.6500 | logL: -179.3068 | obj: 169.7286 | constraint_violation: 2.4947e-08
Branch 43 | psi: 1.6600 | logL: -179.5952 | obj: 170.1007 | constraint_violation: 2.8179e-07
Branch 44 | psi: 1.6700 | logL: -179.9849 | obj: 170.5067 | constraint_violation: 1.1647e-07
Branch 45 | psi: 1.6800 | logL: -180.4278 | obj: 170.9531 | constraint_violation: 1.6475e-07
Branch 46 | psi: 1.6900 | logL: -180.5419 | obj: 171.4042 | constraint_violation: 4.0668e-08
