Branch 1 | psi: 1.2400 | logL: -180.1136 | obj: 169.8037 | constraint_violation: 6.8414e-09
Branch 2 | psi: 1.2500 | logL: -179.8504 | obj: 169.5504 | constraint_violation: 2.5795e-09
Branch 3 | psi: 1.2600 | logL: -179.6041 | obj: 169.3063 | constraint_violation: 7.6293e-10
Branch 4 | psi: 1.2700 | logL: -179.3505 | obj: 169.0691 | constraint_violation: 4.0538e-09
Branch 5 | psi: 1.2800 | logL: -179.1449 | obj: 168.8423 | constraint_violation: 1.6205e-09
Branch 6 | psi: 1.2900 | logL: -178.9154 | obj: 168.6243 | constraint_violation: 2.8904e-09
Branch 7 | psi: 1.3000 | logL: -178.7332 | obj: 168.4160 | constraint_violation: 1.3025e-09
Branch 8 | psi: 1.3100 | logL: -178.5363 | obj: 168.2173 | constraint_violation: 2.2713e-09
Branch 9 | psi: 1.3200 | logL: -178.3464 | obj: 168.0296 | constraint_violation: 1.1468e-09
Branch 10 | psi: 1.3300 | logL: -178.1690 | obj: 167.8514 | constraint_violation: 1.7482e-09
Branch 11 | psi: 1.3400 | logL: -178.0492 | obj: 167.6841 | constraint_violation: 7.1431e-10
Branch 12 | psi: 1.3500 | logL: -177.8275 | obj: 167.5299 | constraint_violation: 8.6924e-10
Branch 13 | psi: 1.3600 | logL: -177.7473 | obj: 167.3834 | constraint_violation: 5.6849e-10
Branch 14 | psi: 1.3700 | logL: -177.5648 | obj: 167.2513 | constraint_violation: 3.9623e-10
Branch 15 | psi: 1.3800 | logL: -177.4951 | obj: 167.1301 | constraint_violation: 2.3128e-10
Branch 16 | psi: 1.3900 | logL: -177.3979 | obj: 167.0217 | constraint_violation: 2.0353e-10
Branch 17 | psi: 1.4000 | logL: -177.2887 | obj: 166.9267 | constraint_violation: 3.7355e-10
Branch 18 | psi: 1.4100 | logL: -177.1939 | obj: 166.8443 | constraint_violation: 2.7932e-09
Branch 19 | psi: 1.4200 | logL: -177.1224 | obj: 166.7757 | constraint_violation: 1.0633e-09
Branch 20 | psi: 1.4300 | logL: -177.0761 | obj: 166.7212 | constraint_violation: 3.8948e-10
Branch 21 | psi: 1.4400 | logL: -177.0249 | obj: 166.6811 | constraint_violation: 5.7863e-11
Branch 22 | psi: 1.4500 | logL: -176.9790 | obj: 166.6565 | constraint_violation: 3.1938e-09
Branch 23 | psi: 1.4600 | logL: -176.9674 | obj: 166.6456 | constraint_violation: 1.2272e-10
Branch 24 | psi: 1.4700 | logL: -176.9702 | obj: 166.6516 | constraint_violation: 3.4895e-09
Branch 25 | psi: 1.4800 | logL: -176.9654 | obj: 166.6721 | constraint_violation: 1.0055e-09
Branch 26 | psi: 1.4900 | logL: -176.9954 | obj: 166.7095 | constraint_violation: 3.6895e-09
Branch 27 | psi: 1.5000 | logL: -176.9989 | obj: 166.7631 | constraint_violation: 3.0209e-09
Branch 28 | psi: 1.5100 | logL: -177.0259 | obj: 166.8330 | constraint_violation: 2.1660e-10
Branch 29 | psi: 1.5200 | logL: -177.0797 | obj: 166.9202 | constraint_violation: 9.9789e-07
Branch 30 | psi: 1.5300 | logL: -177.1877 | obj: 167.0250 | constraint_violation: 4.2233e-06
Branch 31 | psi: 1.5400 | logL: -177.2957 | obj: 167.1485 | constraint_violation: 1.1498e-06
Branch 32 | psi: 1.5500 | logL: -177.3513 | obj: 167.2828 | constraint_violation: 1.0395e-06
Branch 33 | psi: 1.5600 | logL: -177.4726 | obj: 167.4402 | constraint_violation: 8.9233e-07
Branch 34 | psi: 1.5700 | logL: -177.6702 | obj: 167.6206 | constraint_violation: 9.3491e-07
Branch 35 | psi: 1.5800 | logL: -177.7399 | obj: 167.8107 | constraint_violation: 2.7591e-06
Branch 36 | psi: 1.5900 | logL: -177.7110 | obj: 168.0084 | constraint_violation: 4.9937e-07
Branch 37 | psi: 1.6000 | logL: -178.1180 | obj: 168.2480 | constraint_violation: 2.7333e-07
Branch 38 | psi: 1.6100 | logL: -178.0592 | obj: 168.4867 | constraint_violation: 3.5443e-07
Branch 39 | psi: 1.6200 | logL: -178.5431 | obj: 168.7714 | constraint_violation: 1.5373e-06
Branch 40 | psi: 1.6300 | logL: -178.7041 | obj: 169.0590 | constraint_violation: 2.0405e-07
Branch 41 | psi: 1.6400 | logL: -178.9850 | obj: 169.3793 | constraint_violation: 1.5525e-07
Branch 42 | psi: 1.6500 | logL: -179.2993 | obj: 169.7272 | constraint_violation: 7.6166e-08
Branch 43 | psi: 1.6600 | logL: -179.5998 | obj: 170.1041 | constraint_violation: 4.2804e-07
Branch 44 | psi: 1.6700 | logL: -180.0131 | obj: 170.5122 | constraint_violation: 4.7453e-08
Branch 45 | psi: 1.6800 | logL: -180.4298 | obj: 170.9542 | constraint_violation: 2.2129e-07
Branch 46 | psi: 1.6900 | logL: -180.8187 | obj: 171.4324 | constraint_violation: 5.4856e-09
Branch 47 | psi: 1.7000 | logL: -181.0318 | obj: 171.9297 | constraint_violation: 4.3481e-09
Branch 48 | psi: 1.7100 | logL: -181.5613 | obj: 172.5097 | constraint_violation: 1.1331e-09
Branch 49 | psi: 1.7200 | logL: -182.1645 | obj: 173.1541 | constraint_violation: 5.3697e-10
Branch 50 | psi: 1.7300 | logL: -182.8559 | obj: 173.8771 | constraint_violation: 1.3020e-09
Branch 51 | psi: 1.7400 | logL: -183.6391 | obj: 174.6996 | constraint_violation: 8.4134e-10
Branch 52 | psi: 1.7500 | logL: -184.5455 | obj: 175.6528 | constraint_violation: 2.3610e-09
Branch 53 | psi: 1.7600 | logL: -185.7099 | obj: 176.7918 | constraint_violation: 8.3103e-10
