Branch 1 | psi: 1.2400 | logL: -180.0945 | obj: 169.8039 | constraint_violation: 6.0937e-10
Branch 23 | psi: 1.4600 | logL: -176.9799 | obj: 166.6456 | constraint_violation: 1.0945e-10
Branch 24 | psi: 1.4700 | logL: -176.9302 | obj: 166.6511 | constraint_violation: 4.1050e-09
Branch 25 | psi: 1.4800 | logL: -176.9521 | obj: 166.6719 | constraint_violation: 1.5217e-09
Branch 26 | psi: 1.4900 | logL: -176.9585 | obj: 166.7091 | constraint_violation: 1.6362e-09
Branch 27 | psi: 1.5000 | logL: -176.9907 | obj: 166.7628 | constraint_violation: 1.5704e-09
Branch 28 | psi: 1.5100 | logL: -177.0241 | obj: 166.8330 | constraint_violation: 1.9323e-10
Branch 29 | psi: 1.5200 | logL: -177.0691 | obj: 166.9205 | constraint_violation: 1.0288e-06
Branch 30 | psi: 1.5300 | logL: -177.1867 | obj: 167.0253 | constraint_violation: 4.2171e-06
Branch 31 | psi: 1.5400 | logL: -177.3018 | obj: 167.1489 | constraint_violation: 1.1346e-06
Branch 32 | psi: 1.5500 | logL: -177.3671 | obj: 167.2848 | constraint_violation: 6.2297e-07
Branch 33 | psi: 1.5600 | logL: -177.4726 | obj: 167.4385 | constraint_violation: 1.1836e-06
Branch 34 | psi: 1.5700 | logL: -177.8464 | obj: 167.6434 | constraint_violation: 3.2808e-07
Branch 35 | psi: 1.5800 | logL: -177.7410 | obj: 167.8103 | constraint_violation: 3.0371e-06
Branch 36 | psi: 1.5900 | logL: -177.7604 | obj: 168.0110 | constraint_violation: 3.7980e-07
Branch 37 | psi: 1.6000 | logL: -178.0872 | obj: 168.2460 | constraint_violation: 1.8681e-08
Branch 38 | psi: 1.6100 | logL: -178.0983 | obj: 168.4875 | constraint_violation: 4.7600e-07
Branch 39 | psi: 1.6200 | logL: -178.5021 | obj: 168.7682 | constraint_violation: 3.6416e-08
Branch 40 | psi: 1.6300 | logL: -178.7371 | obj: 169.0612 | constraint_violation: 9.1486e-07
Branch 41 | psi: 1.6400 | logL: -178.9861 | obj: 169.3782 | constraint_violation: 1.8212e-07
Branch 42 | psi: 1.6500 | logL: -179.2391 | obj: 169.7244 | constraint_violation: 1.8646e-08
Branch 43 | psi: 1.6600 | logL: -179.6200 | obj: 170.1046 | constraint_violation: 2.0013e-07
Branch 44 | psi: 1.6700 | logL: -180.0192 | obj: 170.5123 | constraint_violation: 2.2230e-08
Branch 45 | psi: 1.6800 | logL: -180.2122 | obj: 170.9316 | constraint_violation: 2.6253e-07
Branch 46 | psi: 1.6900 | logL: -180.5443 | obj: 171.4043 | constraint_violation: 4.0631e-08
Branch 47 | psi: 1.7000 | logL: -181.0397 | obj: 171.9301 | constraint_violation: 4.3584e-09
Branch 48 | psi: 1.7100 | logL: -181.5634 | obj: 172.5098 | constraint_violation: 1.1345e-09
Branch 49 | psi: 1.7200 | logL: -182.1682 | obj: 173.1541 | constraint_violation: 5.3296e-10
Branch 50 | psi: 1.7300 | logL: -182.8570 | obj: 173.8773 | constraint_violation: 6.7602e-10
Branch 51 | psi: 1.7400 | logL: -183.6388 | obj: 174.6997 | constraint_violation: 8.3273e-10
Branch 52 | psi: 1.7500 | logL: -184.5497 | obj: 175.6530 | constraint_violation: 7.6163e-09
Branch 53 | psi: 1.7600 | logL: -185.7165 | obj: 176.7922 | constraint_violation: 5.2956e-10
