Branch 1 | psi: 1.2400 | logL: -180.4660 | obj: 161.7682 | constraint_violation: 9.3114e-09
Branch 27 | psi: 1.5000 | logL: -176.2390 | obj: 158.4359 | constraint_violation: 7.3608e-10
Branch 28 | psi: 1.5100 | logL: -176.3434 | obj: 158.5062 | constraint_violation: 6.0398e-09
Branch 29 | psi: 1.5200 | logL: -176.2792 | obj: 158.5923 | constraint_violation: 2.6481e-10
Branch 30 | psi: 1.5300 | logL: -177.9280 | obj: 158.6948 | constraint_violation: 9.0535e-10
Branch 31 | psi: 1.5400 | logL: -177.1826 | obj: 158.8143 | constraint_violation: 5.4266e-10
Branch 32 | psi: 1.5500 | logL: -176.5381 | obj: 158.9535 | constraint_violation: 5.4337e-10
Branch 33 | psi: 1.5600 | logL: -176.4872 | obj: 159.1111 | constraint_violation: 6.7474e-10
Branch 34 | psi: 1.5700 | logL: -176.7409 | obj: 159.2823 | constraint_violation: 1.0398e-09
Branch 35 | psi: 1.5800 | logL: -176.8210 | obj: 159.4722 | constraint_violation: 1.5810e-09
Branch 36 | psi: 1.5900 | logL: -177.1653 | obj: 159.6855 | constraint_violation: 9.4305e-07
Branch 37 | psi: 1.6000 | logL: -177.5325 | obj: 159.9219 | constraint_violation: 3.3930e-06
Branch 38 | psi: 1.6100 | logL: -177.7448 | obj: 160.1635 | constraint_violation: 4.6451e-07
Branch 39 | psi: 1.6200 | logL: -178.1260 | obj: 160.4503 | constraint_violation: 6.2955e-08
Branch 40 | psi: 1.6300 | logL: -178.1833 | obj: 160.7503 | constraint_violation: 1.0467e-06
Branch 41 | psi: 1.6400 | logL: -179.9748 | obj: 161.0726 | constraint_violation: 2.1620e-07
Branch 42 | psi: 1.6500 | logL: -180.4106 | obj: 161.4419 | constraint_violation: 2.0866e-06
Branch 43 | psi: 1.6600 | logL: -179.7946 | obj: 161.8214 | constraint_violation: 1.1818e-07
Branch 44 | psi: 1.6700 | logL: -179.3598 | obj: 162.2009 | constraint_violation: 7.6403e-07
Branch 45 | psi: 1.6800 | logL: -179.9166 | obj: 162.6540 | constraint_violation: 7.4242e-07
Branch 46 | psi: 1.6900 | logL: -180.2645 | obj: 163.1353 | constraint_violation: 9.3683e-07
Branch 47 | psi: 1.7000 | logL: -180.7089 | obj: 163.6731 | constraint_violation: 1.3301e-07
Branch 48 | psi: 1.7100 | logL: -181.4157 | obj: 164.2671 | constraint_violation: 1.5199e-09
Branch 49 | psi: 1.7200 | logL: -182.0714 | obj: 164.9260 | constraint_violation: 7.2204e-11
Branch 50 | psi: 1.7300 | logL: -182.7244 | obj: 165.6668 | constraint_violation: 5.3811e-09
Branch 51 | psi: 1.7400 | logL: -183.6092 | obj: 166.5074 | constraint_violation: 7.2191e-10
Branch 52 | psi: 1.7500 | logL: -184.5789 | obj: 167.4830 | constraint_violation: 1.6932e-09
Branch 53 | psi: 1.7600 | logL: -185.6848 | obj: 168.6425 | constraint_violation: 6.7679e-09
