Branch 1 | psi: 1.2400 | logL: -180.4245 | obj: 160.7558 | constraint_violation: 2.8185e-10
Branch 43 | psi: 1.6600 | logL: -175.3611 | obj: 160.5037 | constraint_violation: 3.5667e-10
Branch 44 | psi: 1.6700 | logL: -175.6590 | obj: 160.9218 | constraint_violation: 6.0689e-10
Branch 45 | psi: 1.6800 | logL: -176.1909 | obj: 161.3769 | constraint_violation: 2.4905e-09
Branch 46 | psi: 1.6900 | logL: -176.3458 | obj: 161.8642 | constraint_violation: 1.7694e-09
Branch 47 | psi: 1.7000 | logL: -176.7797 | obj: 162.4002 | constraint_violation: 1.2210e-09
Branch 48 | psi: 1.7100 | logL: -177.2241 | obj: 162.9873 | constraint_violation: 2.5060e-10
Branch 49 | psi: 1.7200 | logL: -177.7860 | obj: 163.6376 | constraint_violation: 1.3068e-09
Branch 50 | psi: 1.7300 | logL: -178.4209 | obj: 164.3641 | constraint_violation: 2.9192e-09
Branch 51 | psi: 1.7400 | logL: -179.2386 | obj: 165.1876 | constraint_violation: 7.6901e-10
Branch 52 | psi: 1.7500 | logL: -180.1384 | obj: 166.1382 | constraint_violation: 1.1147e-09
Branch 53 | psi: 1.7600 | logL: -181.0981 | obj: 167.2663 | constraint_violation: 8.0038e-10
