Branch 1 | psi: 1.2400 | logL: -177.8782 | obj: 161.9020 | constraint_violation: 1.0174e-11
Branch 26 | psi: 1.4900 | logL: -174.1277 | obj: 158.0753 | constraint_violation: 2.3410e-09
Branch 27 | psi: 1.5000 | logL: -174.3152 | obj: 158.1681 | constraint_violation: 2.1550e-09
Branch 28 | psi: 1.5100 | logL: -174.5601 | obj: 158.2963 | constraint_violation: 2.9050e-09
Branch 29 | psi: 1.5200 | logL: -174.6490 | obj: 158.4594 | constraint_violation: 4.2105e-09
Branch 30 | psi: 1.5300 | logL: -171.9186 | obj: 158.5159 | constraint_violation: 4.0796e-11
Branch 31 | psi: 1.5400 | logL: -171.7393 | obj: 158.6712 | constraint_violation: 1.5401e-09
Branch 32 | psi: 1.5500 | logL: -171.6074 | obj: 158.8398 | constraint_violation: 2.3700e-09
Branch 33 | psi: 1.5600 | logL: -171.4851 | obj: 159.0210 | constraint_violation: 3.8710e-11
Branch 34 | psi: 1.5700 | logL: -171.5089 | obj: 159.2212 | constraint_violation: 6.6550e-11
Branch 35 | psi: 1.5800 | logL: -171.5609 | obj: 159.4380 | constraint_violation: 3.7130e-09
Branch 36 | psi: 1.5900 | logL: -171.5986 | obj: 159.6696 | constraint_violation: 7.1689e-10
Branch 37 | psi: 1.6000 | logL: -171.7362 | obj: 159.9188 | constraint_violation: 1.7507e-10
Branch 38 | psi: 1.6100 | logL: -171.8588 | obj: 160.1870 | constraint_violation: 1.6540e-10
Branch 39 | psi: 1.6200 | logL: -172.0052 | obj: 160.4736 | constraint_violation: 1.2337e-10
Branch 40 | psi: 1.6300 | logL: -172.2753 | obj: 160.7806 | constraint_violation: 1.1326e-10
Branch 41 | psi: 1.6400 | logL: -172.6007 | obj: 161.1074 | constraint_violation: 1.3587e-10
Branch 42 | psi: 1.6500 | logL: -172.8645 | obj: 161.4612 | constraint_violation: 2.4420e-10
Branch 43 | psi: 1.6600 | logL: -173.1331 | obj: 161.8412 | constraint_violation: 1.6025e-10
Branch 44 | psi: 1.6700 | logL: -173.4933 | obj: 162.2514 | constraint_violation: 4.3556e-10
Branch 45 | psi: 1.6800 | logL: -173.8202 | obj: 162.6935 | constraint_violation: 7.5772e-11
Branch 46 | psi: 1.6900 | logL: -174.2637 | obj: 163.1746 | constraint_violation: 1.2069e-10
Branch 47 | psi: 1.7000 | logL: -174.7297 | obj: 163.6996 | constraint_violation: 1.1286e-09
Branch 48 | psi: 1.7100 | logL: -175.1685 | obj: 164.2746 | constraint_violation: 5.0567e-10
Branch 49 | psi: 1.7200 | logL: -175.8189 | obj: 164.9114 | constraint_violation: 6.3351e-11
Branch 50 | psi: 1.7300 | logL: -176.4402 | obj: 165.6233 | constraint_violation: 9.7397e-11
Branch 51 | psi: 1.7400 | logL: -177.2417 | obj: 166.4289 | constraint_violation: 9.6155e-10
Branch 52 | psi: 1.7500 | logL: -178.1357 | obj: 167.3598 | constraint_violation: 5.6819e-10
Branch 53 | psi: 1.7600 | logL: -179.2202 | obj: 168.4655 | constraint_violation: 9.2687e-10
