Branch 1 | psi: 1.2400 | logL: -179.7107 | obj: 161.2626 | constraint_violation: 4.3447e-10
Branch 2 | psi: 1.2500 | logL: -179.3016 | obj: 160.9550 | constraint_violation: 8.8559e-10
Branch 3 | psi: 1.2600 | logL: -179.1459 | obj: 160.6806 | constraint_violation: 2.7836e-09
Branch 4 | psi: 1.2700 | logL: -178.9301 | obj: 160.4168 | constraint_violation: 4.7758e-10
Branch 5 | psi: 1.2800 | logL: -178.7143 | obj: 160.1640 | constraint_violation: 1.3755e-09
Branch 6 | psi: 1.2900 | logL: -178.5247 | obj: 159.9196 | constraint_violation: 7.0382e-10
Branch 7 | psi: 1.3000 | logL: -178.3605 | obj: 159.6880 | constraint_violation: 1.4096e-09
Branch 8 | psi: 1.3100 | logL: -178.1482 | obj: 159.4669 | constraint_violation: 6.2566e-10
Branch 9 | psi: 1.3200 | logL: -178.0394 | obj: 159.2585 | constraint_violation: 7.4887e-10
Branch 10 | psi: 1.3300 | logL: -177.8547 | obj: 159.0608 | constraint_violation: 6.5503e-10
Branch 11 | psi: 1.3400 | logL: -177.7198 | obj: 158.8757 | constraint_violation: 2.7453e-10
Branch 12 | psi: 1.3500 | logL: -177.5845 | obj: 158.7019 | constraint_violation: 7.1766e-10
Branch 13 | psi: 1.3600 | logL: -177.4493 | obj: 158.5414 | constraint_violation: 7.1840e-10
Branch 14 | psi: 1.3700 | logL: -177.3457 | obj: 158.3930 | constraint_violation: 1.1591e-09
Branch 15 | psi: 1.3800 | logL: -177.2713 | obj: 158.2583 | constraint_violation: 1.2347e-09
Branch 16 | psi: 1.3900 | logL: -177.1097 | obj: 158.1364 | constraint_violation: 6.7130e-10
Branch 17 | psi: 1.4000 | logL: -177.0727 | obj: 158.0299 | constraint_violation: 1.2339e-09
Branch 18 | psi: 1.4100 | logL: -176.9766 | obj: 157.9369 | constraint_violation: 4.2466e-10
Branch 19 | psi: 1.4200 | logL: -176.9213 | obj: 157.8593 | constraint_violation: 7.8491e-11
Branch 20 | psi: 1.4300 | logL: -176.8421 | obj: 157.7997 | constraint_violation: 1.2582e-10
Branch 21 | psi: 1.4400 | logL: -176.7874 | obj: 157.7526 | constraint_violation: 2.6069e-09
Branch 22 | psi: 1.4500 | logL: -176.7335 | obj: 157.7243 | constraint_violation: 5.1396e-10
Branch 23 | psi: 1.4600 | logL: -176.7369 | obj: 157.7123 | constraint_violation: 4.2854e-10
Branch 24 | psi: 1.4700 | logL: -176.7440 | obj: 157.7180 | constraint_violation: 1.3498e-09
Branch 25 | psi: 1.4800 | logL: -176.8499 | obj: 157.7463 | constraint_violation: 1.7516e-09
Branch 26 | psi: 1.4900 | logL: -176.6935 | obj: 157.7838 | constraint_violation: 3.7635e-10
Branch 27 | psi: 1.5000 | logL: -176.6827 | obj: 157.8452 | constraint_violation: 7.7197e-10
Branch 28 | psi: 1.5100 | logL: -176.6651 | obj: 157.9250 | constraint_violation: 2.8471e-10
Branch 29 | psi: 1.5200 | logL: -176.7041 | obj: 158.0239 | constraint_violation: 1.0457e-09
Branch 30 | psi: 1.5300 | logL: -176.7353 | obj: 158.1384 | constraint_violation: 1.3980e-09
Branch 31 | psi: 1.5400 | logL: -176.7173 | obj: 158.2717 | constraint_violation: 8.6438e-09
Branch 32 | psi: 1.5500 | logL: -176.6974 | obj: 158.4201 | constraint_violation: 2.2867e-10
Branch 33 | psi: 1.5600 | logL: -176.8040 | obj: 158.5882 | constraint_violation: 3.7551e-10
Branch 34 | psi: 1.5700 | logL: -176.8318 | obj: 158.7724 | constraint_violation: 2.1807e-09
Branch 35 | psi: 1.5800 | logL: -176.9963 | obj: 158.9736 | constraint_violation: 5.6245e-09
Branch 36 | psi: 1.5900 | logL: -177.1078 | obj: 159.1933 | constraint_violation: 7.5399e-11
Branch 37 | psi: 1.6000 | logL: -177.2610 | obj: 159.4319 | constraint_violation: 3.5342e-10
Branch 38 | psi: 1.6100 | logL: -177.4101 | obj: 159.6843 | constraint_violation: 1.2502e-10
Branch 39 | psi: 1.6200 | logL: -177.6478 | obj: 159.9607 | constraint_violation: 1.6231e-06
Branch 40 | psi: 1.6300 | logL: -177.8033 | obj: 160.2595 | constraint_violation: 9.5478e-07
Branch 41 | psi: 1.6400 | logL: -178.1240 | obj: 160.5809 | constraint_violation: 1.2243e-06
Branch 42 | psi: 1.6500 | logL: -178.4633 | obj: 160.9264 | constraint_violation: 8.8640e-07
Branch 43 | psi: 1.6600 | logL: -178.7814 | obj: 161.3032 | constraint_violation: 1.1092e-06
Branch 44 | psi: 1.6700 | logL: -179.1731 | obj: 161.7119 | constraint_violation: 4.0930e-06
Branch 45 | psi: 1.6800 | logL: -179.5693 | obj: 162.1462 | constraint_violation: 1.5596e-07
Branch 46 | psi: 1.6900 | logL: -179.9970 | obj: 162.6201 | constraint_violation: 3.0982e-08
Branch 47 | psi: 1.7000 | logL: -180.5625 | obj: 163.1443 | constraint_violation: 7.3715e-07
