Branch 1 | psi: 1.2400 | logL: -180.1468 | obj: 169.8114 | constraint_violation: 7.9160e-09
Branch 2 | psi: 1.2500 | logL: -179.8805 | obj: 169.5529 | constraint_violation: 4.6922e-10
Branch 3 | psi: 1.2600 | logL: -179.5783 | obj: 169.3078 | constraint_violation: 4.4329e-10
Branch 4 | psi: 1.2700 | logL: -179.3755 | obj: 169.0705 | constraint_violation: 4.1903e-10
Branch 5 | psi: 1.2800 | logL: -179.1512 | obj: 168.8430 | constraint_violation: 2.0804e-09
Branch 6 | psi: 1.2900 | logL: -178.9220 | obj: 168.6249 | constraint_violation: 2.6454e-09
Branch 7 | psi: 1.3000 | logL: -178.6860 | obj: 168.4174 | constraint_violation: 2.4089e-09
Branch 8 | psi: 1.3100 | logL: -178.5392 | obj: 168.2179 | constraint_violation: 1.8966e-09
Branch 9 | psi: 1.3200 | logL: -178.3749 | obj: 168.0301 | constraint_violation: 1.4330e-09
Branch 10 | psi: 1.3300 | logL: -178.1774 | obj: 167.8518 | constraint_violation: 1.9091e-09
Branch 11 | psi: 1.3400 | logL: -178.0386 | obj: 167.6851 | constraint_violation: 1.3212e-09
Branch 12 | psi: 1.3500 | logL: -177.8737 | obj: 167.5282 | constraint_violation: 6.4954e-10
Branch 13 | psi: 1.3600 | logL: -177.7403 | obj: 167.3841 | constraint_violation: 1.2544e-09
Branch 14 | psi: 1.3700 | logL: -177.6016 | obj: 167.2510 | constraint_violation: 2.2563e-10
Branch 15 | psi: 1.3800 | logL: -177.4968 | obj: 167.1304 | constraint_violation: 1.4956e-09
Branch 16 | psi: 1.3900 | logL: -177.3957 | obj: 167.0219 | constraint_violation: 7.1801e-11
Branch 17 | psi: 1.4000 | logL: -177.2815 | obj: 166.9265 | constraint_violation: 4.1920e-10
Branch 18 | psi: 1.4100 | logL: -177.1718 | obj: 166.8450 | constraint_violation: 2.7555e-09
Branch 19 | psi: 1.4200 | logL: -177.1207 | obj: 166.7759 | constraint_violation: 1.2595e-10
Branch 20 | psi: 1.4300 | logL: -177.0036 | obj: 166.7225 | constraint_violation: 1.4381e-09
