Branch 1 | psi: 1.2400 | logL: -180.0863 | obj: 169.8090 | constraint_violation: 9.8510e-10
Branch 39 | psi: 1.6200 | logL: -178.6563 | obj: 168.7817 | constraint_violation: 2.2483e-07
Branch 40 | psi: 1.6300 | logL: -178.7373 | obj: 169.0620 | constraint_violation: 2.2951e-07
Branch 41 | psi: 1.6400 | logL: -178.9850 | obj: 169.3780 | constraint_violation: 1.6577e-07
Branch 42 | psi: 1.6500 | logL: -179.2503 | obj: 169.7252 | constraint_violation: 2.4275e-08
Branch 43 | psi: 1.6600 | logL: -179.6185 | obj: 170.1049 | constraint_violation: 2.0139e-07
Branch 44 | psi: 1.6700 | logL: -180.0281 | obj: 170.5147 | constraint_violation: 3.8880e-08
Branch 45 | psi: 1.6800 | logL: -180.4429 | obj: 170.9561 | constraint_violation: 3.0443e-08
Branch 46 | psi: 1.6900 | logL: -180.8094 | obj: 171.4344 | constraint_violation: 8.9500e-08
Branch 47 | psi: 1.7000 | logL: -181.0451 | obj: 171.9301 | constraint_violation: 4.3015e-09
Branch 48 | psi: 1.7100 | logL: -181.5651 | obj: 172.5098 | constraint_violation: 1.1671e-09
Branch 49 | psi: 1.7200 | logL: -182.1658 | obj: 173.1540 | constraint_violation: 5.3768e-10
Branch 50 | psi: 1.7300 | logL: -182.8574 | obj: 173.8771 | constraint_violation: 4.6326e-10
Branch 51 | psi: 1.7400 | logL: -183.6379 | obj: 174.6995 | constraint_violation: 9.3616e-10
Branch 52 | psi: 1.7500 | logL: -184.5490 | obj: 175.6528 | constraint_violation: 8.4095e-09
Branch 53 | psi: 1.7600 | logL: -185.7072 | obj: 176.7918 | constraint_violation: 5.2161e-09
