Branch 1 | psi: 1.2400 | logL: -180.0367 | obj: 169.8078 | constraint_violation: 2.5492e-09
Branch 2 | psi: 1.2500 | logL: -179.8424 | obj: 169.5511 | constraint_violation: 4.1878e-10
Branch 3 | psi: 1.2600 | logL: -179.6019 | obj: 169.3058 | constraint_violation: 4.1955e-10
Branch 4 | psi: 1.2700 | logL: -179.3505 | obj: 169.0696 | constraint_violation: 4.8509e-10
Branch 5 | psi: 1.2800 | logL: -179.1341 | obj: 168.8437 | constraint_violation: 2.2927e-09
Branch 6 | psi: 1.2900 | logL: -178.9712 | obj: 168.6249 | constraint_violation: 1.4853e-10
Branch 7 | psi: 1.3000 | logL: -178.7277 | obj: 168.4162 | constraint_violation: 3.5530e-10
Branch 8 | psi: 1.3100 | logL: -178.4845 | obj: 168.2186 | constraint_violation: 1.8868e-09
Branch 9 | psi: 1.3200 | logL: -178.3388 | obj: 168.0296 | constraint_violation: 2.6584e-09
Branch 10 | psi: 1.3300 | logL: -178.1832 | obj: 167.8515 | constraint_violation: 2.1355e-09
Branch 11 | psi: 1.3400 | logL: -178.0227 | obj: 167.6853 | constraint_violation: 2.0812e-09
Branch 12 | psi: 1.3500 | logL: -177.8964 | obj: 167.5286 | constraint_violation: 1.0998e-09
Branch 13 | psi: 1.3600 | logL: -177.7511 | obj: 167.3841 | constraint_violation: 9.6029e-10
Branch 14 | psi: 1.3700 | logL: -177.6202 | obj: 167.2511 | constraint_violation: 1.5694e-09
Branch 15 | psi: 1.3800 | logL: -177.4432 | obj: 167.1314 | constraint_violation: 7.9939e-10
Branch 16 | psi: 1.3900 | logL: -177.3951 | obj: 167.0218 | constraint_violation: 6.0510e-10
Branch 17 | psi: 1.4000 | logL: -177.2756 | obj: 166.9267 | constraint_violation: 6.0914e-10
Branch 18 | psi: 1.4100 | logL: -177.2017 | obj: 166.8445 | constraint_violation: 7.9990e-10
Branch 19 | psi: 1.4200 | logL: -177.1427 | obj: 166.7760 | constraint_violation: 5.5700e-10
Branch 20 | psi: 1.4300 | logL: -177.0817 | obj: 166.7212 | constraint_violation: 5.6523e-10
Branch 21 | psi: 1.4400 | logL: -176.9800 | obj: 166.6821 | constraint_violation: 6.7495e-10
Branch 22 | psi: 1.4500 | logL: -176.9673 | obj: 166.6556 | constraint_violation: 2.9644e-09
Branch 23 | psi: 1.4600 | logL: -176.9316 | obj: 166.6454 | constraint_violation: 1.1118e-10
Branch 24 | psi: 1.4700 | logL: -176.9786 | obj: 166.6508 | constraint_violation: 6.5354e-09
Branch 25 | psi: 1.4800 | logL: -176.9046 | obj: 166.6724 | constraint_violation: 2.8472e-10
Branch 26 | psi: 1.4900 | logL: -176.9783 | obj: 166.7095 | constraint_violation: 2.5687e-09
Branch 27 | psi: 1.5000 | logL: -177.0144 | obj: 166.7632 | constraint_violation: 3.9083e-09
Branch 28 | psi: 1.5100 | logL: -177.0207 | obj: 166.8333 | constraint_violation: 1.2861e-09
Branch 29 | psi: 1.5200 | logL: -177.1057 | obj: 166.9209 | constraint_violation: 1.0458e-06
Branch 30 | psi: 1.5300 | logL: -177.2014 | obj: 167.0253 | constraint_violation: 4.2392e-06
Branch 31 | psi: 1.5400 | logL: -177.3097 | obj: 167.1489 | constraint_violation: 1.1379e-06
Branch 32 | psi: 1.5500 | logL: -177.3503 | obj: 167.2832 | constraint_violation: 1.0316e-06
Branch 33 | psi: 1.5600 | logL: -177.6460 | obj: 167.4654 | constraint_violation: 1.0814e-06
Branch 34 | psi: 1.5700 | logL: -177.7331 | obj: 167.6373 | constraint_violation: 2.8587e-07
Branch 35 | psi: 1.5800 | logL: -177.7391 | obj: 167.8038 | constraint_violation: 1.8178e-08
Branch 36 | psi: 1.5900 | logL: -177.7244 | obj: 168.0096 | constraint_violation: 5.0655e-07
Branch 37 | psi: 1.6000 | logL: -178.1279 | obj: 168.2487 | constraint_violation: 2.5786e-07
Branch 38 | psi: 1.6100 | logL: -178.0821 | obj: 168.4873 | constraint_violation: 3.5030e-06
Branch 39 | psi: 1.6200 | logL: -178.5217 | obj: 168.7675 | constraint_violation: 1.1644e-07
Branch 40 | psi: 1.6300 | logL: -178.7367 | obj: 169.0617 | constraint_violation: 5.1730e-08
Branch 41 | psi: 1.6400 | logL: -179.0057 | obj: 169.3806 | constraint_violation: 1.9097e-07
Branch 42 | psi: 1.6500 | logL: -179.3071 | obj: 169.7276 | constraint_violation: 1.5241e-07
Branch 43 | psi: 1.6600 | logL: -179.6098 | obj: 170.1011 | constraint_violation: 2.5919e-07
Branch 44 | psi: 1.6700 | logL: -180.0264 | obj: 170.5153 | constraint_violation: 3.6159e-08
Branch 45 | psi: 1.6800 | logL: -180.4293 | obj: 170.9571 | constraint_violation: 1.1196e-07
Branch 46 | psi: 1.6900 | logL: -180.5302 | obj: 171.4040 | constraint_violation: 1.5153e-08
Branch 47 | psi: 1.7000 | logL: -181.0374 | obj: 171.9302 | constraint_violation: 4.3530e-09
Branch 48 | psi: 1.7100 | logL: -181.5604 | obj: 172.5097 | constraint_violation: 1.1299e-09
Branch 49 | psi: 1.7200 | logL: -182.1667 | obj: 173.1542 | constraint_violation: 5.3956e-10
Branch 50 | psi: 1.7300 | logL: -182.8525 | obj: 173.8773 | constraint_violation: 1.8906e-10
Branch 51 | psi: 1.7400 | logL: -183.6405 | obj: 174.6997 | constraint_violation: 9.2148e-10
Branch 52 | psi: 1.7500 | logL: -184.5486 | obj: 175.6530 | constraint_violation: 5.4322e-09
Branch 53 | psi: 1.7600 | logL: -185.7108 | obj: 176.7919 | constraint_violation: 7.0784e-10
