Branch 1 | psi: 1.2400 | logL: -180.1061 | obj: 169.8045 | constraint_violation: 2.0188e-09
Branch 2 | psi: 1.2500 | logL: -179.8349 | obj: 169.5511 | constraint_violation: 3.2119e-09
Branch 3 | psi: 1.2600 | logL: -179.6089 | obj: 169.3054 | constraint_violation: 5.3727e-10
Branch 4 | psi: 1.2700 | logL: -179.3503 | obj: 169.0695 | constraint_violation: 3.9014e-10
Branch 5 | psi: 1.2800 | logL: -179.1320 | obj: 168.8433 | constraint_violation: 2.6834e-09
Branch 6 | psi: 1.2900 | logL: -178.9252 | obj: 168.6241 | constraint_violation: 1.5493e-10
Branch 7 | psi: 1.3000 | logL: -178.6980 | obj: 168.4161 | constraint_violation: 8.3253e-10
Branch 8 | psi: 1.3100 | logL: -178.5327 | obj: 168.2175 | constraint_violation: 2.0891e-09
Branch 9 | psi: 1.3200 | logL: -178.3540 | obj: 168.0290 | constraint_violation: 4.6191e-10
Branch 10 | psi: 1.3300 | logL: -178.2017 | obj: 167.8514 | constraint_violation: 5.7424e-10
Branch 11 | psi: 1.3400 | logL: -178.0255 | obj: 167.6841 | constraint_violation: 1.7189e-09
Branch 12 | psi: 1.3500 | logL: -177.8746 | obj: 167.5282 | constraint_violation: 2.0530e-10
Branch 13 | psi: 1.3600 | logL: -177.7257 | obj: 167.3834 | constraint_violation: 8.4593e-10
Branch 14 | psi: 1.3700 | logL: -177.6329 | obj: 167.2506 | constraint_violation: 8.2341e-10
Branch 15 | psi: 1.3800 | logL: -177.4858 | obj: 167.1301 | constraint_violation: 2.5471e-10
Branch 16 | psi: 1.3900 | logL: -177.3731 | obj: 167.0217 | constraint_violation: 5.4305e-10
Branch 17 | psi: 1.4000 | logL: -177.3029 | obj: 166.9265 | constraint_violation: 3.9472e-10
Branch 18 | psi: 1.4100 | logL: -177.2386 | obj: 166.8453 | constraint_violation: 1.3948e-09
Branch 19 | psi: 1.4200 | logL: -177.1077 | obj: 166.7755 | constraint_violation: 5.5456e-10
Branch 20 | psi: 1.4300 | logL: -177.0503 | obj: 166.7210 | constraint_violation: 5.7938e-10
Branch 21 | psi: 1.4400 | logL: -177.0268 | obj: 166.6810 | constraint_violation: 1.2523e-10
Branch 22 | psi: 1.4500 | logL: -176.9108 | obj: 166.6573 | constraint_violation: 3.2249e-09
Branch 23 | psi: 1.4600 | logL: -176.9687 | obj: 166.6456 | constraint_violation: 6.3451e-10
Branch 24 | psi: 1.4700 | logL: -176.9884 | obj: 166.6510 | constraint_violation: 2.5429e-09
Branch 25 | psi: 1.4800 | logL: -176.9432 | obj: 166.6724 | constraint_violation: 3.6747e-10
Branch 26 | psi: 1.4900 | logL: -176.9681 | obj: 166.7090 | constraint_violation: 2.2970e-09
Branch 27 | psi: 1.5000 | logL: -176.9735 | obj: 166.7639 | constraint_violation: 3.6888e-09
Branch 28 | psi: 1.5100 | logL: -177.0424 | obj: 166.8332 | constraint_violation: 1.3004e-09
Branch 29 | psi: 1.5200 | logL: -177.0660 | obj: 166.9203 | constraint_violation: 1.0106e-06
Branch 30 | psi: 1.5300 | logL: -177.1392 | obj: 167.0249 | constraint_violation: 9.1278e-07
Branch 31 | psi: 1.5400 | logL: -177.2766 | obj: 167.1453 | constraint_violation: 3.2558e-06
Branch 32 | psi: 1.5500 | logL: -177.3555 | obj: 167.2836 | constraint_violation: 1.0186e-06
