experiment_id,sim_id,run_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_seconds,git_commit
exp_v1.0.6,sim_01,iter_0486,485,2025-06-13T02:35:12Z,2025-06-13T02:56:21Z,21.16,6667e9b9d616da3da2b4dcbe9830db022ba8b8e9
