experiment_id,sim_id,run_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_seconds,git_commit
exp_v1.0.0,sim_01,iter_0913,912,2025-06-19T02:36:42Z,2025-06-19T03:02:59Z,26.28,ee5a51a1f83842224ccb42e422afb486dbf6e0e8
