Branch 1 | psi: 1.2400 | logL: -187.4111 | obj: 162.9315 | constraint_violation: 6.0691e-09
Branch 2 | psi: 1.2500 | logL: -180.8439 | obj: 162.5546 | constraint_violation: 7.0011e-10
Branch 3 | psi: 1.2600 | logL: -180.1137 | obj: 162.2425 | constraint_violation: 2.4543e-09
Branch 4 | psi: 1.2700 | logL: -179.6817 | obj: 161.9397 | constraint_violation: 1.1312e-09
Branch 5 | psi: 1.2800 | logL: -180.1974 | obj: 161.6459 | constraint_violation: 7.6228e-10
Branch 6 | psi: 1.2900 | logL: -179.3714 | obj: 161.3603 | constraint_violation: 1.1992e-09
Branch 7 | psi: 1.3000 | logL: -178.9088 | obj: 161.0862 | constraint_violation: 2.2675e-09
Branch 8 | psi: 1.3100 | logL: -178.4275 | obj: 160.8234 | constraint_violation: 2.5820e-09
Branch 9 | psi: 1.3200 | logL: -178.2408 | obj: 160.5707 | constraint_violation: 2.8113e-09
Branch 10 | psi: 1.3300 | logL: -178.6247 | obj: 160.3312 | constraint_violation: 3.3907e-09
Branch 11 | psi: 1.3400 | logL: -178.3572 | obj: 160.1067 | constraint_violation: 2.1712e-09
Branch 12 | psi: 1.3500 | logL: -178.2838 | obj: 159.8899 | constraint_violation: 1.4722e-09
Branch 13 | psi: 1.3600 | logL: -178.2328 | obj: 159.6978 | constraint_violation: 3.3276e-09
Branch 14 | psi: 1.3700 | logL: -177.5324 | obj: 159.5112 | constraint_violation: 2.2328e-06
Branch 15 | psi: 1.3800 | logL: -177.6845 | obj: 159.3386 | constraint_violation: 2.9396e-07
Branch 16 | psi: 1.3900 | logL: -177.0677 | obj: 159.1869 | constraint_violation: 1.1285e-06
Branch 17 | psi: 1.4000 | logL: -177.2024 | obj: 159.0522 | constraint_violation: 4.0271e-07
Branch 18 | psi: 1.4100 | logL: -177.8285 | obj: 158.9403 | constraint_violation: 3.7511e-06
Branch 19 | psi: 1.4200 | logL: -177.4093 | obj: 158.8420 | constraint_violation: 3.8450e-06
Branch 20 | psi: 1.4300 | logL: -176.9513 | obj: 158.7670 | constraint_violation: 1.4718e-07
Branch 21 | psi: 1.4400 | logL: -176.9851 | obj: 158.7173 | constraint_violation: 1.2513e-06
Branch 22 | psi: 1.4500 | logL: -176.3236 | obj: 158.6773 | constraint_violation: 1.6710e-07
Branch 23 | psi: 1.4600 | logL: -176.6305 | obj: 158.6603 | constraint_violation: 9.8901e-09
Branch 24 | psi: 1.4700 | logL: -176.5134 | obj: 158.6681 | constraint_violation: 2.6119e-08
Branch 25 | psi: 1.4800 | logL: -177.1354 | obj: 158.6993 | constraint_violation: 5.8822e-09
Branch 26 | psi: 1.4900 | logL: -176.8118 | obj: 158.7524 | constraint_violation: 7.6351e-09
Branch 27 | psi: 1.5000 | logL: -176.5409 | obj: 158.8139 | constraint_violation: 8.0246e-09
Branch 28 | psi: 1.5100 | logL: -176.5073 | obj: 158.9034 | constraint_violation: 1.0041e-09
Branch 29 | psi: 1.5200 | logL: -176.6244 | obj: 159.0135 | constraint_violation: 4.0605e-09
Branch 30 | psi: 1.5300 | logL: -176.3152 | obj: 159.1403 | constraint_violation: 2.0454e-09
Branch 31 | psi: 1.5400 | logL: -176.8691 | obj: 159.2867 | constraint_violation: 2.7009e-09
Branch 32 | psi: 1.5500 | logL: -176.7438 | obj: 159.4509 | constraint_violation: 6.2246e-09
