Branch 1 | psi: 1.2400 | logL: -180.0341 | obj: 171.2846 | constraint_violation: 1.7072e-09
Branch 34 | psi: 1.5700 | logL: -177.3252 | obj: 168.6794 | constraint_violation: 8.9459e-10
Branch 35 | psi: 1.5800 | logL: -177.4679 | obj: 168.8638 | constraint_violation: 6.8418e-11
Branch 36 | psi: 1.5900 | logL: -177.6413 | obj: 169.0675 | constraint_violation: 9.5346e-11
Branch 37 | psi: 1.6000 | logL: -177.8062 | obj: 169.2915 | constraint_violation: 2.9540e-10
Branch 38 | psi: 1.6100 | logL: -178.0687 | obj: 169.5353 | constraint_violation: 1.5444e-10
Branch 39 | psi: 1.6200 | logL: -178.2201 | obj: 169.8023 | constraint_violation: 3.7692e-10
Branch 40 | psi: 1.6300 | logL: -178.5641 | obj: 170.0925 | constraint_violation: 2.1629e-09
Branch 41 | psi: 1.6400 | logL: -178.8444 | obj: 170.4073 | constraint_violation: 3.4005e-11
Branch 42 | psi: 1.6500 | logL: -179.1285 | obj: 170.7511 | constraint_violation: 2.7112e-10
Branch 43 | psi: 1.6600 | logL: -179.4770 | obj: 171.1243 | constraint_violation: 2.7650e-09
Branch 44 | psi: 1.6700 | logL: -179.8754 | obj: 171.5409 | constraint_violation: 6.2968e-06
Branch 45 | psi: 1.6800 | logL: -180.3115 | obj: 171.9750 | constraint_violation: 4.6060e-07
Branch 46 | psi: 1.6900 | logL: -180.7502 | obj: 172.4622 | constraint_violation: 4.8591e-07
Branch 47 | psi: 1.7000 | logL: -181.2115 | obj: 172.9922 | constraint_violation: 1.0421e-07
Branch 48 | psi: 1.7100 | logL: -181.7831 | obj: 173.5772 | constraint_violation: 8.0076e-09
Branch 49 | psi: 1.7200 | logL: -182.4180 | obj: 174.2380 | constraint_violation: 1.4852e-08
Branch 50 | psi: 1.7300 | logL: -183.1257 | obj: 174.9739 | constraint_violation: 1.7454e-09
Branch 51 | psi: 1.7400 | logL: -183.9106 | obj: 175.8005 | constraint_violation: 6.3194e-10
Branch 52 | psi: 1.7500 | logL: -184.8735 | obj: 176.7679 | constraint_violation: 3.4877e-10
Branch 53 | psi: 1.7600 | logL: -186.0011 | obj: 177.9205 | constraint_violation: 4.0214e-10
