Branch 1 | psi: 1.2400 | logL: -180.0128 | obj: 169.8056 | constraint_violation: 6.6259e-09
Branch 2 | psi: 1.2500 | logL: -179.7882 | obj: 169.5519 | constraint_violation: 3.0438e-09
Branch 3 | psi: 1.2600 | logL: -179.5476 | obj: 169.3062 | constraint_violation: 4.7991e-09
Branch 4 | psi: 1.2700 | logL: -179.3650 | obj: 169.0695 | constraint_violation: 5.6350e-10
Branch 5 | psi: 1.2800 | logL: -179.1820 | obj: 168.8440 | constraint_violation: 1.0275e-09
Branch 6 | psi: 1.2900 | logL: -178.9663 | obj: 168.6248 | constraint_violation: 1.9122e-09
Branch 7 | psi: 1.3000 | logL: -178.7143 | obj: 168.4164 | constraint_violation: 5.1006e-10
Branch 8 | psi: 1.3100 | logL: -178.5472 | obj: 168.2175 | constraint_violation: 2.0497e-09
Branch 9 | psi: 1.3200 | logL: -178.3615 | obj: 168.0292 | constraint_violation: 2.3642e-09
Branch 10 | psi: 1.3300 | logL: -178.1974 | obj: 167.8522 | constraint_violation: 1.7397e-09
Branch 11 | psi: 1.3400 | logL: -178.0341 | obj: 167.6840 | constraint_violation: 1.4254e-09
Branch 12 | psi: 1.3500 | logL: -177.8907 | obj: 167.5280 | constraint_violation: 4.8982e-10
Branch 13 | psi: 1.3600 | logL: -177.7426 | obj: 167.3843 | constraint_violation: 9.1936e-10
Branch 14 | psi: 1.3700 | logL: -177.6002 | obj: 167.2509 | constraint_violation: 2.9510e-09
Branch 15 | psi: 1.3800 | logL: -177.4819 | obj: 167.1300 | constraint_violation: 1.3638e-09
Branch 16 | psi: 1.3900 | logL: -177.3498 | obj: 167.0218 | constraint_violation: 1.8097e-10
Branch 17 | psi: 1.4000 | logL: -177.3156 | obj: 166.9264 | constraint_violation: 7.7393e-10
Branch 18 | psi: 1.4100 | logL: -177.2032 | obj: 166.8444 | constraint_violation: 1.3505e-09
Branch 19 | psi: 1.4200 | logL: -177.1467 | obj: 166.7760 | constraint_violation: 1.1165e-09
Branch 20 | psi: 1.4300 | logL: -177.0729 | obj: 166.7212 | constraint_violation: 6.9240e-10
Branch 21 | psi: 1.4400 | logL: -177.0215 | obj: 166.6809 | constraint_violation: 4.8672e-10
Branch 22 | psi: 1.4500 | logL: -176.9516 | obj: 166.6560 | constraint_violation: 3.4511e-09
Branch 23 | psi: 1.4600 | logL: -176.9359 | obj: 166.6460 | constraint_violation: 6.5365e-10
Branch 24 | psi: 1.4700 | logL: -176.9915 | obj: 166.6507 | constraint_violation: 2.5156e-09
Branch 25 | psi: 1.4800 | logL: -176.9735 | obj: 166.6729 | constraint_violation: 1.7068e-09
Branch 26 | psi: 1.4900 | logL: -176.9790 | obj: 166.7096 | constraint_violation: 4.1051e-09
Branch 27 | psi: 1.5000 | logL: -176.9989 | obj: 166.7627 | constraint_violation: 4.7724e-09
Branch 28 | psi: 1.5100 | logL: -177.0033 | obj: 166.8327 | constraint_violation: 5.5346e-10
Branch 29 | psi: 1.5200 | logL: -177.1144 | obj: 166.9205 | constraint_violation: 4.6434e-07
Branch 30 | psi: 1.5300 | logL: -177.1942 | obj: 167.0253 | constraint_violation: 4.1289e-06
Branch 31 | psi: 1.5400 | logL: -177.2674 | obj: 167.1465 | constraint_violation: 1.1497e-06
Branch 32 | psi: 1.5500 | logL: -177.3342 | obj: 167.2825 | constraint_violation: 9.6101e-07
Branch 33 | psi: 1.5600 | logL: -177.4791 | obj: 167.4396 | constraint_violation: 9.1717e-07
Branch 34 | psi: 1.5700 | logL: -177.6334 | obj: 167.6189 | constraint_violation: 1.7509e-06
Branch 35 | psi: 1.5800 | logL: -177.7643 | obj: 167.8124 | constraint_violation: 3.9998e-06
Branch 36 | psi: 1.5900 | logL: -177.8486 | obj: 168.0118 | constraint_violation: 2.2034e-07
Branch 37 | psi: 1.6000 | logL: -178.1208 | obj: 168.2477 | constraint_violation: 2.1469e-07
Branch 38 | psi: 1.6100 | logL: -178.1065 | obj: 168.4879 | constraint_violation: 8.0797e-07
Branch 39 | psi: 1.6200 | logL: -178.3939 | obj: 168.7863 | constraint_violation: 1.8145e-07
Branch 40 | psi: 1.6300 | logL: -178.7339 | obj: 169.0601 | constraint_violation: 5.4548e-07
Branch 41 | psi: 1.6400 | logL: -178.9728 | obj: 169.3782 | constraint_violation: 9.8053e-07
Branch 42 | psi: 1.6500 | logL: -179.3334 | obj: 169.7289 | constraint_violation: 6.6440e-08
Branch 43 | psi: 1.6600 | logL: -179.6201 | obj: 170.1020 | constraint_violation: 3.2261e-07
Branch 44 | psi: 1.6700 | logL: -180.0229 | obj: 170.5123 | constraint_violation: 3.6428e-08
Branch 45 | psi: 1.6800 | logL: -180.4317 | obj: 170.9535 | constraint_violation: 2.2732e-07
Branch 46 | psi: 1.6900 | logL: -180.5306 | obj: 171.4041 | constraint_violation: 4.0490e-08
Branch 47 | psi: 1.7000 | logL: -181.0354 | obj: 171.9302 | constraint_violation: 4.3778e-09
Branch 48 | psi: 1.7100 | logL: -181.5615 | obj: 172.5100 | constraint_violation: 1.1280e-09
Branch 49 | psi: 1.7200 | logL: -182.1664 | obj: 173.1542 | constraint_violation: 5.3784e-10
Branch 50 | psi: 1.7300 | logL: -182.8551 | obj: 173.8773 | constraint_violation: 2.9251e-10
Branch 51 | psi: 1.7400 | logL: -183.6409 | obj: 174.6997 | constraint_violation: 8.2101e-10
Branch 52 | psi: 1.7500 | logL: -184.5469 | obj: 175.6528 | constraint_violation: 6.8271e-09
Branch 53 | psi: 1.7600 | logL: -185.7099 | obj: 176.7918 | constraint_violation: 8.2848e-10
