Branch 1 | psi: 1.2400 | logL: -181.8523 | obj: 164.0188 | constraint_violation: 2.8930e-09
Branch 30 | psi: 1.5300 | logL: -176.6538 | obj: 161.0776 | constraint_violation: 5.5759e-10
Branch 31 | psi: 1.5400 | logL: -176.6037 | obj: 161.2026 | constraint_violation: 2.8798e-09
Branch 32 | psi: 1.5500 | logL: -176.7168 | obj: 161.3430 | constraint_violation: 5.8192e-09
Branch 33 | psi: 1.5600 | logL: -176.7455 | obj: 161.5050 | constraint_violation: 2.5934e-09
Branch 34 | psi: 1.5700 | logL: -176.8892 | obj: 161.6773 | constraint_violation: 7.4558e-09
Branch 35 | psi: 1.5800 | logL: -176.8701 | obj: 161.8720 | constraint_violation: 5.9925e-09
Branch 36 | psi: 1.5900 | logL: -177.0088 | obj: 162.0861 | constraint_violation: 1.9158e-08
Branch 37 | psi: 1.6000 | logL: -177.2283 | obj: 162.3149 | constraint_violation: 2.4483e-08
Branch 38 | psi: 1.6100 | logL: -177.3817 | obj: 162.5663 | constraint_violation: 1.8287e-08
Branch 39 | psi: 1.6200 | logL: -177.5103 | obj: 162.8413 | constraint_violation: 1.1977e-08
Branch 40 | psi: 1.6300 | logL: -177.7443 | obj: 163.1349 | constraint_violation: 2.0638e-08
Branch 41 | psi: 1.6400 | logL: -177.8357 | obj: 163.4557 | constraint_violation: 7.8111e-09
Branch 42 | psi: 1.6500 | logL: -178.2306 | obj: 163.8004 | constraint_violation: 8.1922e-09
Branch 43 | psi: 1.6600 | logL: -178.5720 | obj: 164.1743 | constraint_violation: 2.2080e-09
Branch 44 | psi: 1.6700 | logL: -178.8015 | obj: 164.5807 | constraint_violation: 4.3467e-10
Branch 45 | psi: 1.6800 | logL: -179.1468 | obj: 165.0251 | constraint_violation: 2.5543e-10
Branch 46 | psi: 1.6900 | logL: -179.6196 | obj: 165.5039 | constraint_violation: 1.7694e-10
Branch 47 | psi: 1.7000 | logL: -180.0815 | obj: 166.0338 | constraint_violation: 5.9521e-10
Branch 48 | psi: 1.7100 | logL: -180.5058 | obj: 166.6155 | constraint_violation: 7.5837e-10
Branch 49 | psi: 1.7200 | logL: -181.1193 | obj: 167.2593 | constraint_violation: 2.8185e-10
Branch 50 | psi: 1.7300 | logL: -181.7303 | obj: 167.9834 | constraint_violation: 1.5953e-09
Branch 51 | psi: 1.7400 | logL: -182.4423 | obj: 168.8052 | constraint_violation: 2.8123e-10
Branch 52 | psi: 1.7500 | logL: -183.2335 | obj: 169.7605 | constraint_violation: 3.9423e-09
Branch 53 | psi: 1.7600 | logL: -184.2943 | obj: 170.8918 | constraint_violation: 2.5198e-09
