Branch 1 | psi: 1.2400 | logL: -180.0233 | obj: 169.8072 | constraint_violation: 3.4870e-09
Branch 28 | psi: 1.5100 | logL: -177.0375 | obj: 166.8331 | constraint_violation: 1.9104e-10
Branch 29 | psi: 1.5200 | logL: -177.1008 | obj: 166.9203 | constraint_violation: 7.5010e-07
Branch 30 | psi: 1.5300 | logL: -177.1630 | obj: 167.0253 | constraint_violation: 4.2759e-06
Branch 31 | psi: 1.5400 | logL: -177.2196 | obj: 167.1447 | constraint_violation: 8.5134e-07
Branch 32 | psi: 1.5500 | logL: -177.3112 | obj: 167.2834 | constraint_violation: 1.1187e-06
Branch 33 | psi: 1.5600 | logL: -177.5502 | obj: 167.4505 | constraint_violation: 1.0993e-06
Branch 34 | psi: 1.5700 | logL: -177.6781 | obj: 167.6214 | constraint_violation: 3.3389e-07
Branch 35 | psi: 1.5800 | logL: -177.7684 | obj: 167.8113 | constraint_violation: 4.8351e-06
Branch 36 | psi: 1.5900 | logL: -177.7515 | obj: 168.0108 | constraint_violation: 2.5407e-07
Branch 37 | psi: 1.6000 | logL: -178.1212 | obj: 168.2483 | constraint_violation: 2.1079e-07
Branch 38 | psi: 1.6100 | logL: -178.1071 | obj: 168.4889 | constraint_violation: 1.7727e-07
Branch 39 | psi: 1.6200 | logL: -178.4893 | obj: 168.7651 | constraint_violation: 9.6448e-08
Branch 40 | psi: 1.6300 | logL: -178.7379 | obj: 169.0603 | constraint_violation: 4.0982e-08
Branch 41 | psi: 1.6400 | logL: -178.9816 | obj: 169.3793 | constraint_violation: 4.0025e-08
Branch 42 | psi: 1.6500 | logL: -179.2998 | obj: 169.7275 | constraint_violation: 1.1179e-07
Branch 43 | psi: 1.6600 | logL: -179.6179 | obj: 170.1043 | constraint_violation: 1.9933e-07
Branch 44 | psi: 1.6700 | logL: -180.0291 | obj: 170.5140 | constraint_violation: 5.8924e-09
Branch 45 | psi: 1.6800 | logL: -180.4225 | obj: 170.9512 | constraint_violation: 2.6487e-07
Branch 46 | psi: 1.6900 | logL: -180.5271 | obj: 171.4037 | constraint_violation: 3.9817e-08
Branch 47 | psi: 1.7000 | logL: -181.0324 | obj: 171.9300 | constraint_violation: 4.3915e-09
Branch 48 | psi: 1.7100 | logL: -181.5580 | obj: 172.5098 | constraint_violation: 1.0879e-09
Branch 49 | psi: 1.7200 | logL: -182.1660 | obj: 173.1540 | constraint_violation: 5.4288e-10
Branch 50 | psi: 1.7300 | logL: -182.8572 | obj: 173.8772 | constraint_violation: 3.8987e-10
Branch 51 | psi: 1.7400 | logL: -183.6389 | obj: 174.6996 | constraint_violation: 8.9465e-10
Branch 52 | psi: 1.7500 | logL: -184.5456 | obj: 175.6528 | constraint_violation: 1.7429e-09
Branch 53 | psi: 1.7600 | logL: -185.7115 | obj: 176.7919 | constraint_violation: 7.2708e-10
