Branch 1 | psi: 1.2400 | logL: -180.0708 | obj: 169.8040 | constraint_violation: 2.2584e-10
Branch 32 | psi: 1.5500 | logL: -177.3520 | obj: 167.2831 | constraint_violation: 1.2642e-06
Branch 33 | psi: 1.5600 | logL: -177.4854 | obj: 167.4438 | constraint_violation: 1.9056e-07
Branch 34 | psi: 1.5700 | logL: -177.5922 | obj: 167.6117 | constraint_violation: 2.8186e-06
Branch 35 | psi: 1.5800 | logL: -177.7510 | obj: 167.8104 | constraint_violation: 8.0816e-07
Branch 36 | psi: 1.5900 | logL: -177.9278 | obj: 168.0166 | constraint_violation: 7.6741e-07
Branch 37 | psi: 1.6000 | logL: -178.1117 | obj: 168.2473 | constraint_violation: 1.9971e-07
Branch 38 | psi: 1.6100 | logL: -178.0837 | obj: 168.4873 | constraint_violation: 4.5008e-06
Branch 39 | psi: 1.6200 | logL: -178.4670 | obj: 168.7691 | constraint_violation: 5.0509e-08
Branch 40 | psi: 1.6300 | logL: -178.7293 | obj: 169.0609 | constraint_violation: 1.5761e-07
Branch 41 | psi: 1.6400 | logL: -178.9528 | obj: 169.3770 | constraint_violation: 7.4158e-08
Branch 42 | psi: 1.6500 | logL: -179.3106 | obj: 169.7292 | constraint_violation: 1.3901e-07
Branch 43 | psi: 1.6600 | logL: -179.6283 | obj: 170.1039 | constraint_violation: 5.5423e-07
Branch 44 | psi: 1.6700 | logL: -179.9877 | obj: 170.5068 | constraint_violation: 6.7898e-08
Branch 45 | psi: 1.6800 | logL: -180.4508 | obj: 170.9605 | constraint_violation: 1.4116e-07
Branch 46 | psi: 1.6900 | logL: -180.5395 | obj: 171.4040 | constraint_violation: 4.0872e-08
Branch 47 | psi: 1.7000 | logL: -181.0392 | obj: 171.9301 | constraint_violation: 4.3566e-09
Branch 48 | psi: 1.7100 | logL: -181.5654 | obj: 172.5099 | constraint_violation: 1.1368e-09
Branch 49 | psi: 1.7200 | logL: -182.1731 | obj: 173.1543 | constraint_violation: 5.5849e-10
Branch 50 | psi: 1.7300 | logL: -182.8537 | obj: 173.8771 | constraint_violation: 1.3936e-09
Branch 51 | psi: 1.7400 | logL: -183.6385 | obj: 174.6996 | constraint_violation: 9.3586e-10
Branch 52 | psi: 1.7500 | logL: -184.5523 | obj: 175.6530 | constraint_violation: 4.1080e-10
Branch 53 | psi: 1.7600 | logL: -185.7110 | obj: 176.7918 | constraint_violation: 7.2750e-10
