Branch 1 | psi: 1.2400 | logL: -180.1174 | obj: 169.8037 | constraint_violation: 1.0473e-09
Branch 32 | psi: 1.5500 | logL: -177.2791 | obj: 167.2832 | constraint_violation: 9.3822e-07
Branch 33 | psi: 1.5600 | logL: -177.3230 | obj: 167.4369 | constraint_violation: 5.2747e-06
Branch 34 | psi: 1.5700 | logL: -177.6493 | obj: 167.6138 | constraint_violation: 9.0144e-07
Branch 35 | psi: 1.5800 | logL: -177.7551 | obj: 167.8079 | constraint_violation: 2.7317e-08
Branch 36 | psi: 1.5900 | logL: -177.8366 | obj: 168.0122 | constraint_violation: 2.7388e-07
Branch 37 | psi: 1.6000 | logL: -178.1198 | obj: 168.2479 | constraint_violation: 1.9532e-07
Branch 38 | psi: 1.6100 | logL: -178.0751 | obj: 168.4889 | constraint_violation: 3.3753e-07
Branch 39 | psi: 1.6200 | logL: -178.4332 | obj: 168.7735 | constraint_violation: 3.3551e-09
Branch 40 | psi: 1.6300 | logL: -178.7158 | obj: 169.0587 | constraint_violation: 1.2466e-09
Branch 41 | psi: 1.6400 | logL: -178.9756 | obj: 169.3779 | constraint_violation: 1.6063e-09
Branch 42 | psi: 1.6500 | logL: -179.3271 | obj: 169.7281 | constraint_violation: 4.1798e-09
Branch 43 | psi: 1.6600 | logL: -179.6818 | obj: 170.1089 | constraint_violation: 1.4499e-07
Branch 44 | psi: 1.6700 | logL: -180.0068 | obj: 170.5100 | constraint_violation: 1.2887e-08
Branch 45 | psi: 1.6800 | logL: -180.4273 | obj: 170.9540 | constraint_violation: 2.2048e-07
Branch 46 | psi: 1.6900 | logL: -180.5425 | obj: 171.4042 | constraint_violation: 4.0901e-08
Branch 47 | psi: 1.7000 | logL: -181.0419 | obj: 171.9303 | constraint_violation: 4.3819e-09
Branch 48 | psi: 1.7100 | logL: -181.5632 | obj: 172.5098 | constraint_violation: 1.1377e-09
Branch 49 | psi: 1.7200 | logL: -182.1710 | obj: 173.1543 | constraint_violation: 5.2798e-10
Branch 50 | psi: 1.7300 | logL: -182.8569 | obj: 173.8772 | constraint_violation: 3.7546e-10
Branch 51 | psi: 1.7400 | logL: -183.6399 | obj: 174.6996 | constraint_violation: 8.0039e-10
Branch 52 | psi: 1.7500 | logL: -184.5458 | obj: 175.6528 | constraint_violation: 7.8255e-09
Branch 53 | psi: 1.7600 | logL: -185.7122 | obj: 176.7919 | constraint_violation: 6.6083e-10
