Branch 1 | psi: 1.2400 | logL: -209.2448 | obj: 155.8802 | constraint_violation: 1.9544e-09
Branch 42 | psi: 1.6500 | logL: -177.5307 | obj: 155.7328 | constraint_violation: 1.0801e-09
Branch 43 | psi: 1.6600 | logL: -177.7779 | obj: 156.0783 | constraint_violation: 1.8152e-09
Branch 44 | psi: 1.6700 | logL: -177.9852 | obj: 156.4556 | constraint_violation: 2.0567e-09
Branch 45 | psi: 1.6800 | logL: -178.2953 | obj: 156.8722 | constraint_violation: 2.3385e-09
Branch 46 | psi: 1.6900 | logL: -178.5338 | obj: 157.3291 | constraint_violation: 6.9641e-09
Branch 47 | psi: 1.7000 | logL: -179.0480 | obj: 157.8383 | constraint_violation: 5.2576e-09
Branch 48 | psi: 1.7100 | logL: -179.4621 | obj: 158.4065 | constraint_violation: 1.3778e-06
Branch 49 | psi: 1.7200 | logL: -180.0253 | obj: 159.0561 | constraint_violation: 4.3195e-07
Branch 50 | psi: 1.7300 | logL: -180.5531 | obj: 159.7720 | constraint_violation: 8.3131e-07
Branch 51 | psi: 1.7400 | logL: -181.1304 | obj: 160.5919 | constraint_violation: 1.3972e-09
Branch 52 | psi: 1.7500 | logL: -181.6910 | obj: 161.5518 | constraint_violation: 3.9182e-10
Branch 53 | psi: 1.7600 | logL: -182.7591 | obj: 162.7243 | constraint_violation: 4.2799e-10
