Branch 1 | psi: 1.2400 | logL: -179.9690 | obj: 169.8094 | constraint_violation: 6.5724e-09
Branch 29 | psi: 1.5200 | logL: -177.0982 | obj: 166.9206 | constraint_violation: 1.0577e-06
Branch 30 | psi: 1.5300 | logL: -177.1966 | obj: 167.0251 | constraint_violation: 4.0585e-06
Branch 31 | psi: 1.5400 | logL: -177.2950 | obj: 167.1487 | constraint_violation: 1.1400e-06
Branch 32 | psi: 1.5500 | logL: -177.3608 | obj: 167.2831 | constraint_violation: 2.7514e-07
Branch 33 | psi: 1.5600 | logL: -177.4427 | obj: 167.4394 | constraint_violation: 2.2086e-07
Branch 34 | psi: 1.5700 | logL: -177.6937 | obj: 167.6205 | constraint_violation: 9.5906e-07
Branch 35 | psi: 1.5800 | logL: -177.7643 | obj: 167.8084 | constraint_violation: 2.7204e-08
Branch 36 | psi: 1.5900 | logL: -177.8468 | obj: 168.0128 | constraint_violation: 1.1732e-07
Branch 37 | psi: 1.6000 | logL: -178.0875 | obj: 168.2446 | constraint_violation: 2.3427e-08
Branch 38 | psi: 1.6100 | logL: -178.0915 | obj: 168.4869 | constraint_violation: 3.5776e-06
Branch 39 | psi: 1.6200 | logL: -178.5080 | obj: 168.7658 | constraint_violation: 3.4030e-06
Branch 40 | psi: 1.6300 | logL: -178.7464 | obj: 169.0598 | constraint_violation: 3.0629e-07
Branch 41 | psi: 1.6400 | logL: -178.9742 | obj: 169.3797 | constraint_violation: 2.0789e-07
Branch 42 | psi: 1.6500 | logL: -179.3306 | obj: 169.7309 | constraint_violation: 1.2068e-07
Branch 43 | psi: 1.6600 | logL: -179.6263 | obj: 170.1020 | constraint_violation: 3.3476e-07
Branch 44 | psi: 1.6700 | logL: -179.9902 | obj: 170.5069 | constraint_violation: 5.4820e-08
Branch 45 | psi: 1.6800 | logL: -180.4241 | obj: 170.9530 | constraint_violation: 1.8338e-07
Branch 46 | psi: 1.6900 | logL: -180.5286 | obj: 171.4035 | constraint_violation: 3.9587e-08
Branch 47 | psi: 1.7000 | logL: -181.0339 | obj: 171.9300 | constraint_violation: 4.3625e-09
Branch 48 | psi: 1.7100 | logL: -181.5642 | obj: 172.5099 | constraint_violation: 1.1005e-09
Branch 49 | psi: 1.7200 | logL: -182.1583 | obj: 173.1538 | constraint_violation: 5.3607e-10
Branch 50 | psi: 1.7300 | logL: -182.8570 | obj: 173.8773 | constraint_violation: 7.3100e-10
Branch 51 | psi: 1.7400 | logL: -183.6401 | obj: 174.6998 | constraint_violation: 8.2352e-10
Branch 52 | psi: 1.7500 | logL: -184.5475 | obj: 175.6528 | constraint_violation: 3.2753e-09
Branch 53 | psi: 1.7600 | logL: -185.7115 | obj: 176.7920 | constraint_violation: 1.1799e-09
