experiment_id,sim_id,run_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_seconds,git_commit
exp_v1.0.2,sim_04,iter_0001,0,2025-05-30T17:27:40Z,2025-05-30T17:35:08Z,448.13,f7139850f47883b59217778e122f0a7143161c96
