experiment_id,sim_id,run_id,slurm_array_id,timestamp_start,timestamp_end,elapsed_seconds,git_commit
exp_v1.0.6,sim_01,iter_0148,147,2025-06-13T01:23:52Z,2025-06-13T01:48:07Z,24.24,6667e9b9d616da3da2b4dcbe9830db022ba8b8e9
